,model,balanced_accuracy,accuracy,f1_weighted,f1_macro,precision_weighted,recall_weighted,cohen_kappa,matthews_corrcoef
157,Gradient Boosting,0.7000000000000001,0.6923076923076923,0.6837606837606838,0.6851851851851851,0.6884615384615385,0.6923076923076923,0.5398230088495576,0.5446428571428571
158,Gradient Boosting,0.85,0.8461538461538461,0.8517704517704517,0.8486772486772486,0.8974358974358974,0.8461538461538461,0.7699115044247787,0.7910398521054723
159,Gradient Boosting,0.45,0.46153846153846156,0.4673992673992674,0.4507936507936508,0.49358974358974356,0.46153846153846156,0.19469026548672563,0.20003306604965967
160,Gradient Boosting,0.4666666666666666,0.46153846153846156,0.4413364413364413,0.441077441077441,0.47802197802197804,0.46153846153846156,0.19469026548672574,0.20788046015507497
161,Gradient Boosting,0.9333333333333332,0.9230769230769231,0.9230769230769231,0.9259259259259259,0.9384615384615385,0.9230769230769231,0.8849557522123894,0.8928571428571429
162,Gradient Boosting,0.6833333333333332,0.6923076923076923,0.6863136863136863,0.6829004329004329,0.6923076923076923,0.6923076923076923,0.5315315315315315,0.5364523134968145
163,Gradient Boosting,0.6166666666666667,0.6153846153846154,0.6293706293706293,0.6262626262626262,0.7280219780219781,0.6153846153846154,0.424778761061947,0.4535573676110727
164,Gradient Boosting,0.8333333333333334,0.8461538461538461,0.8282828282828282,0.8215488215488215,0.8743589743589744,0.8461538461538461,0.7657657657657658,0.78757739895242
165,Gradient Boosting,0.7833333333333333,0.7692307692307693,0.7663003663003664,0.7746031746031745,0.8012820512820512,0.7692307692307693,0.654867256637168,0.6728384948943098
166,Gradient Boosting,0.6333333333333333,0.6153846153846154,0.6068376068376069,0.6203703703703703,0.6076923076923078,0.6153846153846154,0.424778761061947,0.42857142857142855
167,Gradient Boosting,0.45,0.46153846153846156,0.46253746253746253,0.4556277056277056,0.47435897435897434,0.46153846153846156,0.18018018018018012,0.181848241863327
168,Gradient Boosting,0.6666666666666666,0.6923076923076923,0.6717948717948719,0.6444444444444445,0.6923076923076923,0.6923076923076923,0.5357142857142858,0.5559369874958259
169,Gradient Boosting,0.6,0.6153846153846154,0.5874125874125874,0.5757575757575758,0.7179487179487178,0.6153846153846154,0.4144144144144144,0.44362213114101423
170,Gradient Boosting,0.6833333333333332,0.6923076923076923,0.6973026973026973,0.6948051948051948,0.7179487179487178,0.6923076923076923,0.5315315315315315,0.5364523134968145
171,Gradient Boosting,0.6166666666666667,0.6153846153846154,0.6153846153846154,0.6166666666666667,0.6153846153846154,0.6153846153846154,0.4196428571428571,0.41964285714285715
