KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T001082001,T001082002,T001082003,T001082004,T001082005,T001082006,T001082007,T001082008,T001082009,T001082010,T001082011,T001082012,T001082013,T001082014,T001082015,T001082016,T001082017,T001082018,T001082019,T001082020,T001082021,T001082022,T001082023,T001082024,T001082025,T001082026,T001082027,T001082028,T001082029,T001082030,T001082031,T001082032,T001082033,T001082034,T001082035,T001082036,T001082037,T001082038,T001082039,T001082040,T001082041,T001082042,T001082043,T001082044,T001082045,T001082046,T001082047,T001082048,T001082049,T001082050,T001082051,T001082052,T001082053,T001082054,T001082055,T001082056,T001082057,T001082058,T001082059,T001082060
052150120,3,仙北市,角館町小勝田,0,,,1303,23,47,56,61,38,45,47,67,81,118,88,99,92,81,130,126,736,438,227,627,12,24,27,35,25,27,24,32,44,57,39,55,43,38,53,63,381,181,90,676,11,23,29,26,13,18,23,35,37,61,49,44,49,43,77,63,355,257,137
05215012001,4,仙北市,角館町小勝田鵜ノ崎,0,,,30,1,2,1,-,-,2,1,3,1,5,2,2,3,-,6,4,19,7,1,14,-,1,1,-,-,2,-,2,1,3,-,2,1,-,1,2,11,1,-,16,1,1,-,-,-,-,1,1,-,2,2,-,2,-,5,2,8,6,1
05215012002,4,仙北市,角館町小勝田下川原,0,,,225,7,11,10,5,2,7,12,20,7,14,13,12,25,20,21,28,117,80,39,104,4,5,5,2,1,4,7,9,4,9,5,6,11,12,8,14,58,32,12,121,3,6,5,3,1,3,5,11,3,5,8,6,14,8,13,14,59,48,27
05215012003,4,仙北市,角館町小勝田中川原,0,,,525,9,16,17,23,13,18,11,23,29,50,36,45,29,29,57,42,277,205,119,247,4,8,6,14,8,12,5,10,18,20,19,26,13,11,22,18,145,83,50,278,5,8,11,9,5,6,6,13,11,30,17,19,16,18,35,24,132,122,69
05215012004,4,仙北市,角館町小勝田大川原,0,,,195,2,7,12,9,7,5,12,7,16,15,11,15,15,17,21,21,112,62,24,99,2,3,6,4,6,4,7,5,7,8,4,9,5,8,12,11,59,29,9,96,-,4,6,5,1,1,5,2,9,7,7,6,10,9,9,10,53,33,15
05215012005,4,仙北市,角館町小勝田下村,0,,,282,4,10,14,23,15,11,11,14,25,28,24,18,19,13,22,28,188,64,29,143,2,7,9,15,9,4,5,6,13,15,10,9,12,7,8,18,98,26,11,139,2,3,5,8,6,7,6,8,12,13,14,9,7,6,14,10,90,38,18
05215012007,4,仙北市,角館町小勝田小倉前,0,,,46,-,1,2,1,1,2,-,-,3,6,2,7,1,2,3,3,23,20,15,20,-,-,-,-,1,1,-,-,1,2,1,3,1,-,2,-,10,10,8,26,-,1,2,1,-,1,-,-,2,4,1,4,-,2,1,3,13,10,7
05215012010,4,仙北市,角館町小勝田西ノ沢,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
052150130,3,仙北市,角館町,0,,,3539,99,107,145,138,94,161,172,202,231,253,184,238,221,255,313,351,1894,1248,680,1653,42,48,70,75,60,80,88,96,119,128,100,122,103,113,144,160,971,498,241,1886,57,59,75,63,34,81,84,106,112,125,84,116,118,142,169,191,923,750,439
05215013001,4,仙北市,角館町北野,0,,,46,2,-,2,2,3,2,1,1,1,5,3,2,4,1,8,4,24,18,9,22,1,-,1,1,1,2,1,1,1,1,2,1,4,-,4,2,15,5,1,24,1,-,1,1,2,-,-,-,-,4,1,1,-,1,4,2,9,13,8
05215013002,4,仙北市,角館町古城山,2,0090,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05215013003,4,仙北市,角館町外ノ山,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
05215013004,4,仙北市,角館町花場下,0,,,21,-,-,1,2,-,2,1,-,-,1,-,3,1,2,1,1,10,10,7,9,-,-,-,2,-,1,-,-,-,-,-,2,1,-,-,-,6,3,3,12,-,-,1,-,-,1,1,-,-,1,-,1,-,2,1,1,4,7,4
05215013005,4,仙北市,角館町大風呂,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
05215013006,4,仙北市,角館町水ノ目沢,0,,,214,7,7,12,5,8,7,21,12,12,16,13,19,16,6,12,26,129,52,34,109,4,4,5,2,6,3,9,7,10,9,8,8,10,3,5,13,72,20,12,105,3,3,7,3,2,4,12,5,2,7,5,11,6,3,7,13,57,32,22
05215013007,4,仙北市,角館町上菅沢,0,,,1110,32,35,48,42,39,53,58,80,79,88,51,68,68,82,69,115,626,339,188,511,14,12,22,24,29,27,31,35,36,41,27,33,29,31,35,48,312,135,69,599,18,23,26,18,10,26,27,45,43,47,24,35,39,51,34,67,314,204,119
05215013008,4,仙北市,角館町西北野,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
05215013009,4,仙北市,角館町西野川原,0,,,96,-,1,7,4,-,-,1,5,7,3,7,8,5,9,12,8,40,48,27,46,-,1,4,2,-,-,1,2,2,1,5,5,2,6,5,5,20,21,10,50,-,-,3,2,-,-,-,3,5,2,2,3,3,3,7,3,20,27,17
05215013010,4,仙北市,角館町小館,0,,,232,7,9,8,17,4,12,7,14,10,16,22,20,12,12,20,24,134,74,42,112,4,4,4,10,2,6,5,6,4,7,11,14,5,5,9,12,70,30,16,120,3,5,4,7,2,6,2,8,6,9,11,6,7,7,11,12,64,44,26
05215013011,4,仙北市,角館町中菅沢,0,,,238,10,10,6,13,8,14,14,16,23,18,9,12,19,12,17,26,146,64,35,116,3,4,3,5,5,6,7,11,10,10,8,4,8,8,9,10,74,31,14,122,7,6,3,8,3,8,7,5,13,8,1,8,11,4,8,16,72,33,21
05215013012,4,仙北市,角館町勝楽,0,,,154,3,3,3,6,4,5,5,5,8,9,9,8,9,10,18,9,68,77,49,67,1,3,2,2,2,3,3,3,5,6,3,4,4,4,8,6,35,26,14,87,2,-,1,4,2,2,2,2,3,3,6,4,5,6,10,3,33,51,35
05215013013,4,仙北市,角館町岩瀬,0,,,213,1,3,8,13,4,4,4,10,11,16,17,18,11,25,16,12,108,93,52,109,1,3,4,8,4,3,2,5,7,8,10,10,8,13,7,8,65,36,16,104,-,-,4,5,-,1,2,5,4,8,7,8,3,12,9,4,43,57,36
05215013014,4,仙北市,角館町上野,0,,,465,20,18,20,11,11,31,26,21,30,33,27,30,22,28,52,58,242,160,80,226,5,8,10,7,5,16,12,13,15,20,14,18,9,14,23,23,129,73,36,239,15,10,10,4,6,15,14,8,15,13,13,12,13,14,29,35,113,87,44
05215013015,4,仙北市,角館町岩瀬下タ野,0,,,335,10,9,13,13,7,19,21,21,23,21,15,20,24,31,38,32,184,119,50,152,5,3,6,7,4,8,11,6,15,9,7,10,8,17,18,14,85,53,18,183,5,6,7,6,3,11,10,15,8,12,8,10,16,14,20,18,99,66,32
05215013016,4,仙北市,角館町金山下,0,,,118,4,7,8,6,3,2,4,8,12,12,3,5,7,8,12,19,62,37,17,55,2,4,4,4,1,1,2,4,6,7,1,1,3,4,5,10,30,15,6,63,2,3,4,2,2,1,2,4,6,5,2,4,4,4,7,9,32,22,11
05215013017,4,仙北市,角館町菅沢,0,,,200,-,3,8,4,1,6,6,4,8,5,3,19,12,17,26,11,68,119,76,69,-,1,5,1,1,1,4,-,3,3,-,9,4,3,9,6,26,35,23,131,-,2,3,3,-,5,2,4,5,2,3,10,8,14,17,5,42,84,53
05215013018,4,仙北市,角館町下川原,0,,,79,3,2,1,-,-,4,3,4,6,5,2,5,11,12,9,6,40,33,12,43,2,1,-,-,-,3,-,3,5,3,2,2,8,5,6,3,26,14,3,36,1,1,1,-,-,1,3,1,1,2,-,3,3,7,3,3,14,19,9
05215013019,4,仙北市,角館町川原町後,0,,,18,-,-,-,-,2,-,-,1,1,5,3,1,-,-,3,-,13,5,2,7,-,-,-,-,-,-,-,-,-,3,2,1,-,-,1,-,6,1,-,11,-,-,-,-,2,-,-,1,1,2,1,-,-,-,2,-,7,4,2
052150140,2,仙北市,角館町,0,,,152,7,4,10,1,3,1,7,4,12,11,15,7,10,9,7,21,71,60,44,70,5,1,5,-,2,-,2,2,7,6,9,3,5,5,4,11,36,23,14,82,2,3,5,1,1,1,5,2,5,5,6,4,5,4,3,10,35,37,30
052150150,2,仙北市,角館町,0,,,30,2,2,1,-,1,1,-,3,1,1,-,7,3,3,-,5,17,8,5,13,1,-,1,-,-,-,-,1,1,-,-,4,2,1,-,2,8,3,2,17,1,2,-,-,1,1,-,2,-,1,-,3,1,2,-,3,9,5,3
052150160,2,仙北市,角館町,0,,,47,-,-,2,5,-,1,1,-,4,7,5,4,2,5,5,2,29,16,6,20,-,-,2,2,-,1,-,-,-,3,1,2,2,3,2,2,11,7,2,27,-,-,-,3,-,-,1,-,4,4,4,2,-,2,3,-,18,9,4
052150170,2,仙北市,角館町,0,,,90,-,4,5,5,1,2,-,7,7,3,7,1,4,9,10,9,37,44,25,43,-,4,3,3,-,2,-,4,4,-,3,1,2,4,5,7,19,17,8,47,-,-,2,2,1,-,-,3,3,3,4,-,2,5,5,2,18,27,17
052150180,2,仙北市,角館町,0,,,27,3,-,1,-,-,2,2,1,-,1,5,2,-,-,1,4,13,10,9,13,1,-,1,-,-,1,-,-,-,1,3,2,-,-,-,2,7,4,4,14,2,-,-,-,-,1,2,1,-,-,2,-,-,-,1,2,6,6,5
052150190,2,仙北市,角館町,0,,,65,1,3,4,2,2,-,1,2,3,6,8,3,-,4,4,8,27,30,22,34,1,2,3,1,1,-,-,1,-,4,5,3,-,2,1,6,15,13,10,31,-,1,1,1,1,-,1,1,3,2,3,-,-,2,3,2,12,17,12
052150200,2,仙北市,角館町,0,,,84,4,8,6,4,1,2,2,3,7,11,3,3,7,-,8,18,43,23,15,43,2,2,5,3,1,1,1,1,2,7,2,2,3,-,4,9,23,11,7,41,2,6,1,1,-,1,1,2,5,4,1,1,4,-,4,9,20,12,8
052150210,2,仙北市,角館町,0,,,56,1,1,-,1,2,-,2,-,2,4,6,6,6,3,3,2,29,25,19,28,-,1,-,1,1,-,-,-,1,3,5,5,3,-,2,1,19,8,6,28,1,-,-,-,1,-,2,-,1,1,1,1,3,3,1,1,10,17,13
052150220,2,仙北市,角館町,0,,,135,1,3,5,6,5,1,2,4,13,7,9,7,14,15,16,9,68,58,27,65,1,1,4,5,1,1,1,3,4,3,7,3,7,7,6,6,35,24,11,70,-,2,1,1,4,-,1,1,9,4,2,4,7,8,10,3,33,34,16
052150230,2,仙北市,角館町,0,,,93,1,-,1,5,-,3,-,4,1,5,9,8,7,14,9,2,42,49,26,42,-,-,-,2,-,3,-,3,-,3,2,5,4,4,5,-,22,20,11,51,1,-,1,3,-,-,-,1,1,2,7,3,3,10,4,2,20,29,15
052150240,2,仙北市,角館町,0,,,84,-,1,3,1,2,3,5,5,1,4,6,9,9,11,10,4,45,35,14,44,-,1,2,1,1,3,3,4,-,-,4,5,5,6,5,3,26,15,4,40,-,-,1,-,1,-,2,1,1,4,2,4,4,5,5,1,19,20,10
052150250,2,仙北市,角館町,0,,,118,4,6,4,3,4,4,5,6,8,8,5,7,11,8,7,14,61,39,24,51,3,2,4,1,2,2,1,4,1,4,2,2,5,4,3,9,24,16,9,67,1,4,-,2,2,2,4,2,7,4,3,5,6,4,4,5,37,23,15
052150260,2,仙北市,角館町,0,,,147,3,5,4,3,1,2,10,6,10,5,7,11,17,12,18,12,72,61,31,69,2,2,1,2,1,1,4,3,6,4,2,6,7,6,10,5,36,26,10,78,1,3,3,1,-,1,6,3,4,1,5,5,10,6,8,7,36,35,21
052150270,2,仙北市,角館町,0,,,41,-,-,2,2,-,1,-,-,2,2,1,7,5,3,1,2,20,19,15,15,-,-,-,-,-,1,-,-,1,1,-,3,4,1,-,-,10,5,4,26,-,-,2,2,-,-,-,-,1,1,1,4,1,2,1,2,10,14,11
052150280,2,仙北市,角館町,0,,,56,-,2,1,5,1,1,3,1,2,6,4,2,4,6,6,3,29,24,12,28,-,1,1,4,1,-,2,-,1,3,2,2,2,2,3,2,17,9,4,28,-,1,-,1,-,1,1,1,1,3,2,-,2,4,3,1,12,15,8
052150290,2,仙北市,角館町,0,,,55,-,1,1,1,-,1,-,4,1,2,7,4,9,2,4,2,29,24,18,24,-,1,-,1,-,1,-,2,1,1,3,2,4,-,1,1,15,8,7,31,-,-,1,-,-,-,-,2,-,1,4,2,5,2,3,1,14,16,11
052150300,2,仙北市,角館町,0,,,43,1,5,1,2,-,-,1,2,1,5,1,3,-,3,5,7,15,21,13,23,1,4,1,1,-,-,-,2,-,2,1,2,-,1,2,6,8,9,6,20,-,1,-,1,-,-,1,-,1,3,-,1,-,2,3,1,7,12,7
052150310,2,仙北市,角館町,0,,,151,4,8,2,3,1,6,4,10,6,12,9,6,12,17,14,14,69,67,36,70,3,2,2,1,1,1,3,6,2,7,5,2,5,9,8,7,33,29,12,81,1,6,-,2,-,5,1,4,4,5,4,4,7,8,6,7,36,38,24
052150320,2,仙北市,角館町,0,,,56,3,5,3,1,2,-,4,4,2,4,-,2,4,5,6,11,23,22,11,23,1,2,2,-,1,-,3,1,2,2,-,-,1,1,3,5,10,8,4,33,2,3,1,1,1,-,1,3,-,2,-,2,3,4,3,6,13,14,7
052150330,2,仙北市,角館町,0,,,34,-,-,1,-,1,-,1,-,3,2,-,4,3,3,6,1,14,19,10,13,-,-,-,-,-,-,-,-,2,1,-,2,1,1,2,-,6,7,4,21,-,-,1,-,1,-,1,-,1,1,-,2,2,2,4,1,8,12,6
052150340,2,仙北市,角館町,0,,,53,1,3,1,1,1,-,-,5,4,1,3,5,7,7,6,5,27,21,8,24,1,3,1,-,-,-,-,1,2,-,2,4,3,3,2,5,12,7,2,29,-,-,-,1,1,-,-,4,2,1,1,1,4,4,4,-,15,14,6
052150350,3,仙北市,角館町薗田,0,,,530,12,17,21,19,4,14,29,24,34,34,13,36,37,64,56,50,244,236,116,242,8,7,10,9,2,7,17,9,22,19,5,15,16,33,27,25,121,96,36,288,4,10,11,10,2,7,12,15,12,15,8,21,21,31,29,25,123,140,80
05215035001,4,仙北市,角館町薗田大向,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
05215035002,4,仙北市,角館町薗田上花園,2,035003,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05215035003,4,仙北市,角館町薗田後田,1,,035002,56,1,2,2,4,-,1,4,1,2,3,3,7,3,7,3,5,28,23,13,28,-,2,1,3,-,1,2,1,-,1,1,4,2,4,2,3,15,10,4,28,1,-,1,1,-,-,2,-,2,2,2,3,1,3,1,2,13,13,9
05215035004,4,仙北市,角館町薗田碇メ石,1,,035006,96,3,7,2,-,1,3,8,5,7,-,1,8,5,17,7,12,38,46,22,39,2,2,1,-,1,3,3,1,5,-,1,2,3,10,4,5,19,15,1,57,1,5,1,-,-,-,5,4,2,-,-,6,2,7,3,7,19,31,21
05215035005,4,仙北市,角館町薗田中村,0,,,125,-,2,10,5,-,2,4,6,10,9,5,7,14,16,12,12,62,51,23,60,-,2,5,3,-,-,3,2,7,6,1,2,6,9,5,7,30,23,9,65,-,-,5,2,-,2,1,4,3,3,4,5,8,7,7,5,32,28,14
05215035006,4,仙北市,角館町薗田大久保,2,035004,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05215035007,4,仙北市,角館町薗田板井村,0,,,56,3,1,1,-,-,1,3,5,4,2,-,1,6,7,10,5,22,29,12,27,2,-,-,-,-,-,2,4,2,2,-,-,1,4,5,2,11,14,5,29,1,1,1,-,-,1,1,1,2,-,-,1,5,3,5,3,11,15,7
05215035008,4,仙北市,角館町薗田銭神,0,,,131,3,4,3,4,3,6,7,4,6,11,2,10,8,9,15,10,61,60,36,56,2,1,2,-,1,3,4,-,3,6,2,5,3,5,5,5,27,24,14,75,1,3,1,4,2,3,3,4,3,5,-,5,5,4,10,5,34,36,22
05215035009,4,仙北市,角館町薗田家ノ東,0,,,66,2,1,3,6,-,1,3,3,5,9,2,3,1,8,9,6,33,27,10,32,2,-,1,3,-,-,3,1,5,4,-,2,1,1,6,3,19,10,3,34,-,1,2,3,-,1,-,2,-,5,2,1,-,7,3,3,14,17,7
052150360,3,仙北市,角館町広久内,0,,,446,5,15,24,12,8,6,16,29,32,25,20,25,35,57,48,44,208,194,89,209,3,7,13,7,2,2,10,14,16,14,9,11,16,28,26,23,101,85,31,237,2,8,11,5,6,4,6,15,16,11,11,14,19,29,22,21,107,109,58
05215036001,4,仙北市,角館町広久内中川原,0,,,68,-,4,3,4,1,2,3,3,6,2,3,3,8,10,5,7,35,26,11,34,-,2,1,4,-,1,1,2,3,1,1,1,5,6,3,3,19,12,3,34,-,2,2,-,1,1,2,1,3,1,2,2,3,4,2,4,16,14,8
05215036002,4,仙北市,角館町広久内徳右工門川原,0,,,66,2,2,6,4,1,1,1,6,4,7,2,3,3,9,8,10,32,24,7,30,1,1,3,3,-,-,1,2,2,3,-,1,2,4,5,5,14,11,2,36,1,1,3,1,1,1,-,4,2,4,2,2,1,5,3,5,18,13,5
05215036003,4,仙北市,角館町広久内町後,0,,,61,1,2,4,1,-,-,1,8,4,2,3,4,4,7,8,7,27,27,12,30,1,1,2,-,-,-,1,4,2,1,2,2,1,4,4,4,13,13,5,31,-,1,2,1,-,-,-,4,2,1,1,2,3,3,4,3,14,14,7
05215036004,4,仙北市,角館町広久内下タ町,0,,,75,-,-,2,1,3,1,1,1,5,8,8,9,4,3,6,2,41,32,23,33,-,-,1,-,1,-,1,-,2,5,4,5,2,1,2,1,20,12,9,42,-,-,1,1,2,1,-,1,3,3,4,4,2,2,4,1,21,20,14
05215036005,4,仙北市,角館町広久内水神柳,0,,,15,-,1,-,-,-,-,3,2,-,-,-,-,6,-,-,1,11,3,3,8,-,-,-,-,-,-,2,2,-,-,-,-,2,-,-,-,6,2,2,7,-,1,-,-,-,-,1,-,-,-,-,-,4,-,-,1,5,1,1
05215036006,4,仙北市,角館町広久内舟場,0,,,97,2,6,6,-,2,1,3,8,6,4,1,2,8,12,16,14,35,48,20,46,1,3,5,-,1,1,2,3,4,4,-,1,2,5,9,9,18,19,5,51,1,3,1,-,1,-,1,5,2,-,1,1,6,7,7,5,17,29,15
05215036007,4,仙北市,角館町広久内合野,0,,,64,-,-,3,2,1,1,4,1,7,2,3,4,2,16,5,3,27,34,13,28,-,-,1,-,-,-,2,1,3,-,2,1,2,8,3,1,11,16,5,36,-,-,2,2,1,1,2,-,4,2,1,3,-,8,2,2,16,18,8
052150370,3,仙北市,角館町白岩,0,,,558,9,10,17,19,11,10,12,17,18,43,34,34,42,45,62,36,240,282,175,228,4,4,5,10,3,4,7,9,11,16,14,16,20,21,32,13,110,105,52,330,5,6,12,9,8,6,5,8,7,27,20,18,22,24,30,23,130,177,123
05215037001,4,仙北市,角館町白岩前郷,0,,,432,7,8,8,16,7,6,8,13,14,33,27,24,29,34,47,23,177,232,151,172,3,4,3,9,3,2,5,7,9,10,10,11,16,14,24,10,82,80,42,260,4,4,5,7,4,4,3,6,5,23,17,13,13,20,23,13,95,152,109
05215037002,4,仙北市,角館町白岩堂野口,0,,,57,-,1,6,1,2,1,2,2,2,6,-,4,5,6,8,7,25,25,11,27,-,-,2,1,-,-,-,1,2,4,-,1,2,4,4,2,11,14,6,30,-,1,4,-,2,1,2,1,-,2,-,3,3,2,4,5,14,11,5
05215037003,4,仙北市,角館町白岩小屋森,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
05215037004,4,仙北市,角館町白岩寺後,0,,,69,2,1,3,2,2,3,2,2,2,4,7,6,8,5,7,6,38,25,13,29,1,-,-,-,-,2,2,1,-,2,4,4,2,3,4,1,17,11,4,40,1,1,3,2,2,1,-,1,2,2,3,2,6,2,3,5,21,14,9
052150380,3,仙北市,角館町山谷川崎,0,,,443,8,9,11,13,12,11,17,25,23,21,19,32,50,53,47,28,223,192,92,215,3,6,5,8,6,6,7,14,15,12,7,13,24,30,22,14,112,89,37,228,5,3,6,5,6,5,10,11,8,9,12,19,26,23,25,14,111,103,55
05215038001,4,仙北市,角館町山谷川崎字山谷,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
05215038002,4,仙北市,角館町山谷川崎字川崎袋,0,,,132,2,5,1,5,1,-,4,9,10,6,4,10,17,17,14,8,66,58,27,63,1,3,1,4,-,-,1,6,7,2,2,4,9,10,6,5,35,23,7,69,1,2,-,1,1,-,3,3,3,4,2,6,8,7,8,3,31,35,20
05215038003,4,仙北市,角館町山谷川崎黒森,0,,,86,2,-,4,-,2,1,3,5,7,1,4,6,12,9,10,6,41,39,20,43,1,-,2,-,2,-,2,2,4,1,1,3,5,6,4,3,20,20,10,43,1,-,2,-,-,1,1,3,3,-,3,3,7,3,6,3,21,19,10
05215038004,4,仙北市,角館町山谷川崎雫田,0,,,79,1,1,1,3,5,6,2,3,1,3,3,8,4,14,6,3,38,38,18,36,-,1,-,-,2,4,-,2,1,2,2,2,2,7,4,1,17,18,7,43,1,-,1,3,3,2,2,1,-,1,1,6,2,7,2,2,21,20,11
05215038005,4,仙北市,角館町山谷川崎日三市,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
05215038006,4,仙北市,角館町山谷川崎高屋,0,,,146,3,3,5,5,4,4,8,8,5,11,8,8,17,13,17,11,78,57,27,73,1,2,2,4,2,2,4,4,3,7,2,4,8,7,8,5,40,28,13,73,2,1,3,1,2,2,4,4,2,4,6,4,9,6,9,6,38,29,14
052150390,3,仙北市,角館町西長野,0,,,777,15,17,29,21,18,13,34,23,34,41,39,32,71,78,86,61,326,390,226,357,8,7,11,12,9,4,22,13,19,23,20,13,37,41,48,26,172,159,70,420,7,10,18,9,9,9,12,10,15,18,19,19,34,37,38,35,154,231,156
05215039001,4,仙北市,角館町西長野古米沢,0,,,66,3,2,1,4,1,1,5,4,5,-,3,2,11,5,6,6,36,24,13,26,1,-,-,2,1,-,3,2,2,-,1,1,5,2,3,1,17,8,3,40,2,2,1,2,-,1,2,2,3,-,2,1,6,3,3,5,19,16,10
05215039002,4,仙北市,角館町西長野川下田,0,,,43,2,-,2,2,-,1,2,2,-,4,3,1,3,8,4,4,18,21,9,20,2,-,1,1,-,-,1,1,-,1,2,-,1,5,1,3,7,10,4,23,-,-,1,1,-,1,1,1,-,3,1,1,2,3,3,1,11,11,5
05215039003,4,仙北市,角館町西長野上野,0,,,51,1,1,-,2,3,1,4,1,3,3,1,1,8,9,4,2,27,22,9,26,-,1,-,2,-,1,2,1,1,2,1,-,6,5,2,1,16,9,2,25,1,-,-,-,3,-,2,-,2,1,-,1,2,4,2,1,11,13,7
05215039004,4,仙北市,角館町西長野野田,0,,,53,-,1,6,4,-,1,2,2,-,6,3,4,2,7,5,7,24,22,10,29,-,1,3,3,-,1,1,1,-,4,2,1,-,5,2,4,13,12,5,24,-,-,3,1,-,-,1,1,-,2,1,3,2,2,3,3,11,10,5
05215039005,4,仙北市,角館町西長野熊堂,0,,,142,6,6,6,3,3,5,7,5,7,9,9,11,14,11,13,18,73,51,27,71,3,3,2,1,2,2,5,2,4,5,6,6,9,6,6,8,42,21,9,71,3,3,4,2,1,3,2,3,3,4,3,5,5,5,7,10,31,30,18
05215039006,4,仙北市,角館町西長野中泊,0,,,167,2,1,3,-,6,2,-,1,4,5,8,5,3,11,14,6,34,127,102,62,2,-,2,-,3,-,-,-,4,3,3,3,2,3,9,4,18,40,28,105,-,1,1,-,3,2,-,1,-,2,5,2,1,8,5,2,16,87,74
05215039007,4,仙北市,角館町西長野古寺,0,,,44,-,1,3,1,1,-,-,2,5,3,2,-,2,2,13,4,16,24,9,25,-,-,1,1,-,-,-,1,3,3,1,-,2,1,9,1,11,13,3,19,-,1,2,-,1,-,-,1,2,-,1,-,-,1,4,3,5,11,6
05215039008,4,仙北市,角館町西長野高森,0,,,79,-,1,1,4,1,1,6,4,3,-,4,5,13,8,11,2,41,36,17,38,-,-,-,2,1,-,4,3,3,-,1,2,6,6,6,-,22,16,4,41,-,1,1,2,-,1,2,1,-,-,3,3,7,2,5,2,19,20,13
05215039009,4,仙北市,角館町西長野桂渕,0,,,70,1,2,2,1,1,-,2,-,4,7,3,1,8,9,11,5,27,38,18,28,-,1,-,-,1,-,1,-,-,3,2,-,3,4,7,1,10,17,6,42,1,1,2,1,-,-,1,-,4,4,1,1,5,5,4,4,17,21,12
05215039010,4,仙北市,角館町西長野鬼壁,0,,,62,-,2,5,-,2,1,6,2,3,4,3,2,7,8,5,7,30,25,12,32,-,1,2,-,1,-,5,2,2,2,1,-,3,4,3,3,16,13,6,30,-,1,3,-,1,1,1,-,1,2,2,2,4,4,2,4,14,12,6
05215039011,4,仙北市,角館町西長野月見堂,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
052150400,3,仙北市,角館町川原,0,,,439,13,8,21,12,15,12,18,26,25,32,22,22,42,43,46,42,226,169,80,213,6,4,13,7,7,3,8,16,16,19,11,6,25,19,25,23,118,71,27,226,7,4,8,5,8,9,10,10,9,13,11,16,17,24,21,19,108,98,53
05215040001,4,仙北市,角館町川原寺前,0,,,159,6,3,8,8,1,2,8,11,7,13,9,8,15,12,19,17,82,60,29,76,4,1,5,4,1,1,4,5,4,8,5,2,10,4,9,10,44,22,9,83,2,2,3,4,-,1,4,6,3,5,4,6,5,8,10,7,38,38,20
05215040002,4,仙北市,角館町川原若神子,0,,,134,1,1,8,1,6,6,5,10,4,10,7,10,14,16,13,10,73,51,22,67,-,-,6,1,3,1,3,7,3,7,3,2,8,7,7,6,38,23,9,67,1,1,2,-,3,5,2,3,1,3,4,8,6,9,6,4,35,28,13
