unit_id,unit_level,pref_name,unit_code,n_geoms
aza:Aomori:02201125002,aza,Aomori,02201125002,9038
aza:Aomori:02201125003,aza,Aomori,02201125003,9038
aza:Aomori:02201125004,aza,Aomori,02201125004,9038
aza:Aomori:02201125005,aza,Aomori,02201125005,9038
aza:Aomori:02201126001,aza,Aomori,02201126001,9038
aza:Aomori:02201126002,aza,Aomori,02201126002,9038
aza:Aomori:02201126003,aza,Aomori,02201126003,9038
aza:Aomori:02201126004,aza,Aomori,02201126004,9038
aza:Aomori:02201127001,aza,Aomori,02201127001,9038
aza:Aomori:02201127002,aza,Aomori,02201127002,9038
aza:Aomori:02201127003,aza,Aomori,02201127003,9038
aza:Aomori:02201128001,aza,Aomori,02201128001,9038
aza:Aomori:02201128002,aza,Aomori,02201128002,9038
aza:Aomori:02201129001,aza,Aomori,02201129001,9038
aza:Aomori:02201129002,aza,Aomori,02201129002,9038
aza:Aomori:02201130001,aza,Aomori,02201130001,9038
aza:Aomori:02201130002,aza,Aomori,02201130002,9038
aza:Aomori:02201131001,aza,Aomori,02201131001,9038
aza:Aomori:02201131002,aza,Aomori,02201131002,9038
aza:Aomori:02201131003,aza,Aomori,02201131003,9038
aza:Aomori:02201131004,aza,Aomori,02201131004,9038
aza:Aomori:02201131005,aza,Aomori,02201131005,9038
aza:Aomori:02201131006,aza,Aomori,02201131006,9038
aza:Aomori:02201131007,aza,Aomori,02201131007,9038
aza:Aomori:02201131008,aza,Aomori,02201131008,9038
aza:Aomori:02201132001,aza,Aomori,02201132001,9038
aza:Aomori:02201132002,aza,Aomori,02201132002,9038
aza:Aomori:02201132003,aza,Aomori,02201132003,9038
aza:Aomori:02201133001,aza,Aomori,02201133001,9038
aza:Aomori:02201133002,aza,Aomori,02201133002,9038
aza:Aomori:02201134001,aza,Aomori,02201134001,9038
aza:Aomori:02201134002,aza,Aomori,02201134002,9038
aza:Aomori:02201134003,aza,Aomori,02201134003,9038
aza:Aomori:02201134004,aza,Aomori,02201134004,9038
aza:Aomori:022011350,aza,Aomori,022011350,9038
aza:Aomori:02201137001,aza,Aomori,02201137001,9038
aza:Aomori:02201137002,aza,Aomori,02201137002,9038
aza:Aomori:02201137003,aza,Aomori,02201137003,9038
aza:Aomori:02201137004,aza,Aomori,02201137004,9038
aza:Aomori:02201138001,aza,Aomori,02201138001,9038
aza:Aomori:02201138002,aza,Aomori,02201138002,9038
aza:Aomori:02201138003,aza,Aomori,02201138003,9038
aza:Aomori:02201139001,aza,Aomori,02201139001,9038
aza:Aomori:02201139002,aza,Aomori,02201139002,9038
aza:Aomori:02201140001,aza,Aomori,02201140001,9038
aza:Aomori:02201140002,aza,Aomori,02201140002,9038
aza:Aomori:02201140003,aza,Aomori,02201140003,9038
aza:Aomori:02201140004,aza,Aomori,02201140004,9038
aza:Aomori:02201140005,aza,Aomori,02201140005,9038
aza:Aomori:02201140006,aza,Aomori,02201140006,9038
aza:Aomori:02201140007,aza,Aomori,02201140007,9038
aza:Aomori:02201140008,aza,Aomori,02201140008,9038
aza:Aomori:02201140008,aza,Aomori,02201140008,9038
aza:Aomori:02201140009,aza,Aomori,02201140009,9038
aza:Aomori:02201140010,aza,Aomori,02201140010,9038
aza:Aomori:02201140011,aza,Aomori,02201140011,9038
aza:Aomori:02201140012,aza,Aomori,02201140012,9038
aza:Aomori:02201141001,aza,Aomori,02201141001,9038
aza:Aomori:02201141002,aza,Aomori,02201141002,9038
aza:Aomori:02201141003,aza,Aomori,02201141003,9038
aza:Aomori:02201141004,aza,Aomori,02201141004,9038
aza:Aomori:02201141005,aza,Aomori,02201141005,9038
aza:Aomori:02201142001,aza,Aomori,02201142001,9038
aza:Aomori:02201142002,aza,Aomori,02201142002,9038
aza:Aomori:02201142003,aza,Aomori,02201142003,9038
aza:Aomori:02201143001,aza,Aomori,02201143001,9038
aza:Aomori:02201143002,aza,Aomori,02201143002,9038
aza:Aomori:02201143003,aza,Aomori,02201143003,9038
aza:Aomori:02201143004,aza,Aomori,02201143004,9038
aza:Aomori:02201143005,aza,Aomori,02201143005,9038
aza:Aomori:02201143006,aza,Aomori,02201143006,9038
aza:Aomori:02201143007,aza,Aomori,02201143007,9038
aza:Aomori:02201143008,aza,Aomori,02201143008,9038
aza:Aomori:02201143009,aza,Aomori,02201143009,9038
aza:Aomori:02201143010,aza,Aomori,02201143010,9038
aza:Aomori:02201144001,aza,Aomori,02201144001,9038
aza:Aomori:02201144002,aza,Aomori,02201144002,9038
aza:Aomori:02201144003,aza,Aomori,02201144003,9038
aza:Aomori:02201144004,aza,Aomori,02201144004,9038
aza:Aomori:02201144005,aza,Aomori,02201144005,9038
aza:Aomori:02201144006,aza,Aomori,02201144006,9038
aza:Aomori:02201145001,aza,Aomori,02201145001,9038
aza:Aomori:02201145002,aza,Aomori,02201145002,9038
aza:Aomori:02201145003,aza,Aomori,02201145003,9038
aza:Aomori:02201146001,aza,Aomori,02201146001,9038
aza:Aomori:02201146002,aza,Aomori,02201146002,9038
aza:Aomori:02201146003,aza,Aomori,02201146003,9038
aza:Aomori:02201146004,aza,Aomori,02201146004,9038
aza:Aomori:02201147001,aza,Aomori,02201147001,9038
aza:Aomori:02201147002,aza,Aomori,02201147002,9038
aza:Aomori:02201148001,aza,Aomori,02201148001,9038
aza:Aomori:02201148002,aza,Aomori,02201148002,9038
aza:Aomori:02201148003,aza,Aomori,02201148003,9038
aza:Aomori:02201149001,aza,Aomori,02201149001,9038
aza:Aomori:02201149002,aza,Aomori,02201149002,9038
aza:Aomori:02201149003,aza,Aomori,02201149003,9038
aza:Aomori:02201149004,aza,Aomori,02201149004,9038
aza:Aomori:02201149005,aza,Aomori,02201149005,9038
aza:Aomori:02201150001,aza,Aomori,02201150001,9038
aza:Aomori:02201150002,aza,Aomori,02201150002,9038
aza:Aomori:02201151101,aza,Aomori,02201151101,9038
aza:Aomori:02201151102,aza,Aomori,02201151102,9038
aza:Aomori:02201151103,aza,Aomori,02201151103,9038
aza:Aomori:02201151201,aza,Aomori,02201151201,9038
aza:Aomori:02201151202,aza,Aomori,02201151202,9038
aza:Aomori:02201151203,aza,Aomori,02201151203,9038
aza:Aomori:02201151204,aza,Aomori,02201151204,9038
aza:Aomori:02201151205,aza,Aomori,02201151205,9038
aza:Aomori:02201152001,aza,Aomori,02201152001,9038
aza:Aomori:02201152002,aza,Aomori,02201152002,9038
aza:Aomori:02201152003,aza,Aomori,02201152003,9038
aza:Aomori:02201152004,aza,Aomori,02201152004,9038
aza:Aomori:02201152005,aza,Aomori,02201152005,9038
aza:Aomori:02201153001,aza,Aomori,02201153001,9038
aza:Aomori:02201153002,aza,Aomori,02201153002,9038
aza:Aomori:02201153003,aza,Aomori,02201153003,9038
aza:Aomori:02201153004,aza,Aomori,02201153004,9038
aza:Aomori:02201154001,aza,Aomori,02201154001,9038
aza:Aomori:02201154002,aza,Aomori,02201154002,9038
aza:Aomori:02201154003,aza,Aomori,02201154003,9038
aza:Aomori:02201154004,aza,Aomori,02201154004,9038
aza:Aomori:02201155001,aza,Aomori,02201155001,9038
aza:Aomori:02201155002,aza,Aomori,02201155002,9038
aza:Aomori:02201156001,aza,Aomori,02201156001,9038
aza:Aomori:02201156002,aza,Aomori,02201156002,9038
aza:Aomori:02201156003,aza,Aomori,02201156003,9038
aza:Aomori:02201156004,aza,Aomori,02201156004,9038
aza:Aomori:02201156005,aza,Aomori,02201156005,9038
aza:Aomori:02201156006,aza,Aomori,02201156006,9038
aza:Aomori:02201156007,aza,Aomori,02201156007,9038
aza:Aomori:02201156008,aza,Aomori,02201156008,9038
aza:Aomori:02201156009,aza,Aomori,02201156009,9038
aza:Aomori:02201156010,aza,Aomori,02201156010,9038
aza:Aomori:02201156011,aza,Aomori,02201156011,9038
aza:Aomori:02201156012,aza,Aomori,02201156012,9038
aza:Aomori:02201157001,aza,Aomori,02201157001,9038
aza:Aomori:02201157002,aza,Aomori,02201157002,9038
aza:Aomori:02201157003,aza,Aomori,02201157003,9038
aza:Aomori:02201158001,aza,Aomori,02201158001,9038
aza:Aomori:02201158002,aza,Aomori,02201158002,9038
aza:Aomori:02201158003,aza,Aomori,02201158003,9038
aza:Aomori:02201158004,aza,Aomori,02201158004,9038
aza:Aomori:02201158005,aza,Aomori,02201158005,9038
aza:Aomori:02201158006,aza,Aomori,02201158006,9038
aza:Aomori:02201158007,aza,Aomori,02201158007,9038
aza:Aomori:02201158008,aza,Aomori,02201158008,9038
aza:Aomori:022011590,aza,Aomori,022011590,9038
aza:Aomori:02201160001,aza,Aomori,02201160001,9038
aza:Aomori:02201160002,aza,Aomori,02201160002,9038
aza:Aomori:02201161001,aza,Aomori,02201161001,9038
aza:Aomori:02201161002,aza,Aomori,02201161002,9038
aza:Aomori:02201161003,aza,Aomori,02201161003,9038
aza:Aomori:02201161004,aza,Aomori,02201161004,9038
aza:Aomori:02201161005,aza,Aomori,02201161005,9038
aza:Aomori:02201162001,aza,Aomori,02201162001,9038
aza:Aomori:02201162002,aza,Aomori,02201162002,9038
aza:Aomori:022011630,aza,Aomori,022011630,9038
aza:Aomori:02201164001,aza,Aomori,02201164001,9038
aza:Aomori:02201164002,aza,Aomori,02201164002,9038
aza:Aomori:02201164003,aza,Aomori,02201164003,9038
aza:Aomori:02201164004,aza,Aomori,02201164004,9038
aza:Aomori:02201165001,aza,Aomori,02201165001,9038
aza:Aomori:02201165002,aza,Aomori,02201165002,9038
aza:Aomori:02201165003,aza,Aomori,02201165003,9038
aza:Aomori:02201165004,aza,Aomori,02201165004,9038
aza:Aomori:02201165005,aza,Aomori,02201165005,9038
aza:Aomori:022020010,aza,Aomori,022020010,9038
aza:Aomori:022020020,aza,Aomori,022020020,9038
aza:Aomori:022020030,aza,Aomori,022020030,9038
aza:Aomori:022020040,aza,Aomori,022020040,9038
aza:Aomori:022020050,aza,Aomori,022020050,9038
aza:Aomori:022020060,aza,Aomori,022020060,9038
aza:Aomori:022020070,aza,Aomori,022020070,9038
aza:Aomori:022020080,aza,Aomori,022020080,9038
aza:Aomori:022020090,aza,Aomori,022020090,9038
aza:Aomori:022020090,aza,Aomori,022020090,9038
aza:Aomori:022020100,aza,Aomori,022020100,9038
aza:Aomori:022020110,aza,Aomori,022020110,9038
aza:Aomori:022020120,aza,Aomori,022020120,9038
aza:Aomori:022020130,aza,Aomori,022020130,9038
aza:Aomori:02202014001,aza,Aomori,02202014001,9038
aza:Aomori:02202014002,aza,Aomori,02202014002,9038
aza:Aomori:02202016001,aza,Aomori,02202016001,9038
aza:Aomori:02202016002,aza,Aomori,02202016002,9038
aza:Aomori:02202016003,aza,Aomori,02202016003,9038
aza:Aomori:02202016004,aza,Aomori,02202016004,9038
aza:Aomori:022020200,aza,Aomori,022020200,9038
aza:Aomori:022020210,aza,Aomori,022020210,9038
aza:Aomori:022020220,aza,Aomori,022020220,9038
aza:Aomori:022020230,aza,Aomori,022020230,9038
aza:Aomori:022020240,aza,Aomori,022020240,9038
aza:Aomori:022020250,aza,Aomori,022020250,9038
aza:Aomori:022020260,aza,Aomori,022020260,9038
aza:Aomori:022020270,aza,Aomori,022020270,9038
aza:Aomori:022020280,aza,Aomori,022020280,9038
aza:Aomori:022020290,aza,Aomori,022020290,9038
aza:Aomori:022020300,aza,Aomori,022020300,9038
aza:Aomori:022020310,aza,Aomori,022020310,9038
aza:Aomori:022020320,aza,Aomori,022020320,9038
aza:Aomori:022020330,aza,Aomori,022020330,9038
aza:Aomori:022020340,aza,Aomori,022020340,9038
aza:Aomori:022020350,aza,Aomori,022020350,9038
aza:Aomori:022020360,aza,Aomori,022020360,9038
aza:Aomori:022020370,aza,Aomori,022020370,9038
aza:Aomori:022020380,aza,Aomori,022020380,9038
aza:Aomori:022020390,aza,Aomori,022020390,9038
aza:Aomori:022020400,aza,Aomori,022020400,9038
aza:Aomori:022020410,aza,Aomori,022020410,9038
aza:Aomori:022020410,aza,Aomori,022020410,9038
aza:Aomori:022020410,aza,Aomori,022020410,9038
aza:Aomori:022020420,aza,Aomori,022020420,9038
aza:Aomori:022020430,aza,Aomori,022020430,9038
aza:Aomori:022020440,aza,Aomori,022020440,9038
aza:Aomori:022020450,aza,Aomori,022020450,9038
aza:Aomori:022020460,aza,Aomori,022020460,9038
aza:Aomori:022020470,aza,Aomori,022020470,9038
aza:Aomori:022020480,aza,Aomori,022020480,9038
aza:Aomori:022020490,aza,Aomori,022020490,9038
aza:Aomori:022020500,aza,Aomori,022020500,9038
aza:Aomori:022020510,aza,Aomori,022020510,9038
aza:Aomori:022020520,aza,Aomori,022020520,9038
aza:Aomori:02202053101,aza,Aomori,02202053101,9038
aza:Aomori:02202053102,aza,Aomori,02202053102,9038
aza:Aomori:02202053103,aza,Aomori,02202053103,9038
aza:Aomori:02202053104,aza,Aomori,02202053104,9038
aza:Aomori:02202053105,aza,Aomori,02202053105,9038
aza:Aomori:022020532,aza,Aomori,022020532,9038
aza:Aomori:02202054001,aza,Aomori,02202054001,9038
aza:Aomori:02202054002,aza,Aomori,02202054002,9038
aza:Aomori:02202056001,aza,Aomori,02202056001,9038
aza:Aomori:02202056002,aza,Aomori,02202056002,9038
aza:Aomori:02202056003,aza,Aomori,02202056003,9038
aza:Aomori:02202056004,aza,Aomori,02202056004,9038
aza:Aomori:02202056005,aza,Aomori,02202056005,9038
aza:Aomori:022020610,aza,Aomori,022020610,9038
aza:Aomori:022020620,aza,Aomori,022020620,9038
aza:Aomori:022020630,aza,Aomori,022020630,9038
aza:Aomori:022020640,aza,Aomori,022020640,9038
aza:Aomori:022020650,aza,Aomori,022020650,9038
aza:Aomori:022020660,aza,Aomori,022020660,9038
aza:Aomori:022020670,aza,Aomori,022020670,9038
aza:Aomori:022020680,aza,Aomori,022020680,9038
aza:Aomori:022020690,aza,Aomori,022020690,9038
aza:Aomori:022020700,aza,Aomori,022020700,9038
aza:Aomori:022020710,aza,Aomori,022020710,9038
aza:Aomori:022020720,aza,Aomori,022020720,9038
aza:Aomori:022020730,aza,Aomori,022020730,9038
aza:Aomori:022020740,aza,Aomori,022020740,9038
aza:Aomori:022020750,aza,Aomori,022020750,9038
aza:Aomori:022020760,aza,Aomori,022020760,9038
aza:Aomori:02202077001,aza,Aomori,02202077001,9038
aza:Aomori:02202077002,aza,Aomori,02202077002,9038
aza:Aomori:02202077003,aza,Aomori,02202077003,9038
aza:Aomori:02202077004,aza,Aomori,02202077004,9038
aza:Aomori:02202077005,aza,Aomori,02202077005,9038
aza:Aomori:02202081001,aza,Aomori,02202081001,9038
aza:Aomori:02202081002,aza,Aomori,02202081002,9038
aza:Aomori:02202081003,aza,Aomori,02202081003,9038
aza:Aomori:022020830,aza,Aomori,022020830,9038
aza:Aomori:022020840,aza,Aomori,022020840,9038
aza:Aomori:022020850,aza,Aomori,022020850,9038
aza:Aomori:022020860,aza,Aomori,022020860,9038
aza:Aomori:022020870,aza,Aomori,022020870,9038
aza:Aomori:022020880,aza,Aomori,022020880,9038
aza:Aomori:02202089001,aza,Aomori,02202089001,9038
aza:Aomori:02202089002,aza,Aomori,02202089002,9038
aza:Aomori:02202089003,aza,Aomori,02202089003,9038
aza:Aomori:02202089004,aza,Aomori,02202089004,9038
aza:Aomori:02202093001,aza,Aomori,02202093001,9038
aza:Aomori:02202093002,aza,Aomori,02202093002,9038
aza:Aomori:02202095001,aza,Aomori,02202095001,9038
aza:Aomori:02202095002,aza,Aomori,02202095002,9038
aza:Aomori:02202095003,aza,Aomori,02202095003,9038
aza:Aomori:02202098001,aza,Aomori,02202098001,9038
aza:Aomori:02202098002,aza,Aomori,02202098002,9038
aza:Aomori:02202098003,aza,Aomori,02202098003,9038
aza:Aomori:02202098004,aza,Aomori,02202098004,9038
aza:Aomori:02202098005,aza,Aomori,02202098005,9038
aza:Aomori:022021030,aza,Aomori,022021030,9038
aza:Aomori:022021040,aza,Aomori,022021040,9038
aza:Aomori:022021050,aza,Aomori,022021050,9038
aza:Aomori:022021060,aza,Aomori,022021060,9038
aza:Aomori:022021070,aza,Aomori,022021070,9038
aza:Aomori:022021080,aza,Aomori,022021080,9038
aza:Aomori:022021090,aza,Aomori,022021090,9038
aza:Aomori:022021100,aza,Aomori,022021100,9038
aza:Aomori:022021100,aza,Aomori,022021100,9038
aza:Aomori:022021110,aza,Aomori,022021110,9038
aza:Aomori:022021110,aza,Aomori,022021110,9038
aza:Aomori:022021120,aza,Aomori,022021120,9038
aza:Aomori:022021130,aza,Aomori,022021130,9038
aza:Aomori:022021140,aza,Aomori,022021140,9038
aza:Aomori:02202115001,aza,Aomori,02202115001,9038
aza:Aomori:02202115002,aza,Aomori,02202115002,9038
aza:Aomori:02202115003,aza,Aomori,02202115003,9038
aza:Aomori:02202115004,aza,Aomori,02202115004,9038
aza:Aomori:02202115005,aza,Aomori,02202115005,9038
aza:Aomori:022021200,aza,Aomori,022021200,9038
aza:Aomori:02202121101,aza,Aomori,02202121101,9038
aza:Aomori:02202121102,aza,Aomori,02202121102,9038
aza:Aomori:02202121201,aza,Aomori,02202121201,9038
aza:Aomori:02202121202,aza,Aomori,02202121202,9038
aza:Aomori:02202121203,aza,Aomori,02202121203,9038
aza:Aomori:022021213,aza,Aomori,022021213,9038
aza:Aomori:02202122001,aza,Aomori,02202122001,9038
aza:Aomori:02202122002,aza,Aomori,02202122002,9038
aza:Aomori:02202124001,aza,Aomori,02202124001,9038
aza:Aomori:02202124002,aza,Aomori,02202124002,9038
aza:Aomori:02202124003,aza,Aomori,02202124003,9038
aza:Aomori:022021270,aza,Aomori,022021270,9038
aza:Aomori:022021280,aza,Aomori,022021280,9038
aza:Aomori:022021290,aza,Aomori,022021290,9038
aza:Aomori:022021300,aza,Aomori,022021300,9038
aza:Aomori:022021310,aza,Aomori,022021310,9038
aza:Aomori:022021320,aza,Aomori,022021320,9038
aza:Aomori:02202133001,aza,Aomori,02202133001,9038
aza:Aomori:02202133002,aza,Aomori,02202133002,9038
aza:Aomori:02202133003,aza,Aomori,02202133003,9038
aza:Aomori:02202133004,aza,Aomori,02202133004,9038
aza:Aomori:02202133005,aza,Aomori,02202133005,9038
aza:Aomori:02202138001,aza,Aomori,02202138001,9038
aza:Aomori:02202138002,aza,Aomori,02202138002,9038
aza:Aomori:02202138003,aza,Aomori,02202138003,9038
aza:Aomori:02202138004,aza,Aomori,02202138004,9038
aza:Aomori:02202138005,aza,Aomori,02202138005,9038
aza:Aomori:022021430,aza,Aomori,022021430,9038
aza:Aomori:02202144001,aza,Aomori,02202144001,9038
aza:Aomori:02202144002,aza,Aomori,02202144002,9038
aza:Aomori:02202144003,aza,Aomori,02202144003,9038
aza:Aomori:022021470,aza,Aomori,022021470,9038
aza:Aomori:02202148001,aza,Aomori,02202148001,9038
aza:Aomori:02202148002,aza,Aomori,02202148002,9038
aza:Aomori:02202148003,aza,Aomori,02202148003,9038
aza:Aomori:022021510,aza,Aomori,022021510,9038
aza:Aomori:02202153101,aza,Aomori,02202153101,9038
aza:Aomori:02202153102,aza,Aomori,02202153102,9038
aza:Aomori:022021532,aza,Aomori,022021532,9038
aza:Aomori:02202154001,aza,Aomori,02202154001,9038
aza:Aomori:02202154002,aza,Aomori,02202154002,9038
aza:Aomori:022021560,aza,Aomori,022021560,9038
aza:Aomori:022021570,aza,Aomori,022021570,9038
aza:Aomori:022021580,aza,Aomori,022021580,9038
aza:Aomori:022021590,aza,Aomori,022021590,9038
aza:Aomori:022021600,aza,Aomori,022021600,9038
aza:Aomori:022021610,aza,Aomori,022021610,9038
aza:Aomori:022021620,aza,Aomori,022021620,9038
aza:Aomori:02202163001,aza,Aomori,02202163001,9038
aza:Aomori:02202163002,aza,Aomori,02202163002,9038
aza:Aomori:022021650,aza,Aomori,022021650,9038
aza:Aomori:022021660,aza,Aomori,022021660,9038
aza:Aomori:02202167001,aza,Aomori,02202167001,9038
aza:Aomori:02202167002,aza,Aomori,02202167002,9038
aza:Aomori:02202169001,aza,Aomori,02202169001,9038
aza:Aomori:02202169002,aza,Aomori,02202169002,9038
aza:Aomori:02202169003,aza,Aomori,02202169003,9038
aza:Aomori:02202172001,aza,Aomori,02202172001,9038
aza:Aomori:02202172002,aza,Aomori,02202172002,9038
aza:Aomori:02202172003,aza,Aomori,02202172003,9038
aza:Aomori:02202175001,aza,Aomori,02202175001,9038
aza:Aomori:02202175002,aza,Aomori,02202175002,9038
aza:Aomori:02202175003,aza,Aomori,02202175003,9038
aza:Aomori:02202178001,aza,Aomori,02202178001,9038
aza:Aomori:02202178002,aza,Aomori,02202178002,9038
aza:Aomori:02202178003,aza,Aomori,02202178003,9038
aza:Aomori:02202178004,aza,Aomori,02202178004,9038
aza:Aomori:02202178005,aza,Aomori,02202178005,9038
aza:Aomori:022021830,aza,Aomori,022021830,9038
aza:Aomori:02202184001,aza,Aomori,02202184001,9038
aza:Aomori:02202184002,aza,Aomori,02202184002,9038
aza:Aomori:02202184003,aza,Aomori,02202184003,9038
aza:Aomori:022021870,aza,Aomori,022021870,9038
aza:Aomori:022021880,aza,Aomori,022021880,9038
aza:Aomori:02202189001,aza,Aomori,02202189001,9038
aza:Aomori:02202189002,aza,Aomori,02202189002,9038
aza:Aomori:02202189003,aza,Aomori,02202189003,9038
aza:Aomori:02202189004,aza,Aomori,02202189004,9038
aza:Aomori:02202189005,aza,Aomori,02202189005,9038
aza:Aomori:02202194001,aza,Aomori,02202194001,9038
aza:Aomori:02202194002,aza,Aomori,02202194002,9038
aza:Aomori:02202194003,aza,Aomori,02202194003,9038
aza:Aomori:02202194004,aza,Aomori,02202194004,9038
aza:Aomori:02202194005,aza,Aomori,02202194005,9038
aza:Aomori:02202199001,aza,Aomori,02202199001,9038
aza:Aomori:02202199002,aza,Aomori,02202199002,9038
aza:Aomori:02202199003,aza,Aomori,02202199003,9038
aza:Aomori:02202199004,aza,Aomori,02202199004,9038
aza:Aomori:02202199005,aza,Aomori,02202199005,9038
aza:Aomori:02202204001,aza,Aomori,02202204001,9038
aza:Aomori:02202204002,aza,Aomori,02202204002,9038
aza:Aomori:02202204003,aza,Aomori,02202204003,9038
aza:Aomori:02202204004,aza,Aomori,02202204004,9038
aza:Aomori:02202208001,aza,Aomori,02202208001,9038
aza:Aomori:02202208002,aza,Aomori,02202208002,9038
aza:Aomori:02202211101,aza,Aomori,02202211101,9038
aza:Aomori:02202211102,aza,Aomori,02202211102,9038
aza:Aomori:02202211103,aza,Aomori,02202211103,9038
aza:Aomori:02202211104,aza,Aomori,02202211104,9038
aza:Aomori:02202211105,aza,Aomori,02202211105,9038
aza:Aomori:022022112,aza,Aomori,022022112,9038
aza:Aomori:022022120,aza,Aomori,022022120,9038
aza:Aomori:022022130,aza,Aomori,022022130,9038
aza:Aomori:02202214001,aza,Aomori,02202214001,9038
aza:Aomori:02202214002,aza,Aomori,02202214002,9038
aza:Aomori:02202216001,aza,Aomori,02202216001,9038
aza:Aomori:02202216002,aza,Aomori,02202216002,9038
aza:Aomori:02202216003,aza,Aomori,02202216003,9038
aza:Aomori:02202216004,aza,Aomori,02202216004,9038
aza:Aomori:02202216005,aza,Aomori,02202216005,9038
aza:Aomori:02202221001,aza,Aomori,02202221001,9038
aza:Aomori:02202221002,aza,Aomori,02202221002,9038
aza:Aomori:02202221003,aza,Aomori,02202221003,9038
aza:Aomori:02202224001,aza,Aomori,02202224001,9038
aza:Aomori:02202224002,aza,Aomori,02202224002,9038
aza:Aomori:02202226001,aza,Aomori,02202226001,9038
aza:Aomori:02202226002,aza,Aomori,02202226002,9038
aza:Aomori:02202226003,aza,Aomori,02202226003,9038
aza:Aomori:02202226004,aza,Aomori,02202226004,9038
aza:Aomori:02202226005,aza,Aomori,02202226005,9038
aza:Aomori:02202231001,aza,Aomori,02202231001,9038
aza:Aomori:02202231002,aza,Aomori,02202231002,9038
aza:Aomori:02202231003,aza,Aomori,02202231003,9038
