unit_id,month,feature,value,lower_bound,upper_bound,bound_exceeded
mura:Aomori:02367,2021-11,B2,8826.8541,-888.0414,2885.6246,upper
mura:Aomori:02381,2021-11,B2,8129.2531,-888.0414,2885.6246,upper
mura:Aomori:02384,2021-11,B2,7298.6078,-888.0414,2885.6246,upper
mura:Aomori:02387,2021-11,B2,4538.787,-888.0414,2885.6246,upper
mura:Aomori:02401,2021-11,B2,3831.629,-888.0414,2885.6246,upper
mura:Aomori:02402,2021-11,B2,5062.8588,-888.0414,2885.6246,upper
mura:Aomori:02405,2021-11,B2,4278.8755,-888.0414,2885.6246,upper
mura:Aomori:02408,2021-11,B2,3892.2379,-888.0414,2885.6246,upper
mura:Aomori:02412,2021-11,B2,3760.4393,-888.0414,2885.6246,upper
mura:Aomori:02441,2021-11,B2,5778.3497,-888.0414,2885.6246,upper
mura:Aomori:02442,2021-11,B2,4899.2505,-888.0414,2885.6246,upper
mura:Aomori:02443,2021-11,B2,6470.653,-888.0414,2885.6246,upper
mura:Aomori:02445,2021-11,B2,4640.123,-888.0414,2885.6246,upper
mura:Aomori:02446,2021-11,B2,3585.0,-888.0414,2885.6246,upper
mura:Aomori:02450,2021-11,B2,6266.1446,-888.0414,2885.6246,upper
mura:Akita:05201,2021-12,B2,6636.5968,-888.0414,2885.6246,upper
mura:Akita:05202,2021-12,B2,3922.3652,-888.0414,2885.6246,upper
mura:Akita:05203,2021-12,B2,9884.1868,-888.0414,2885.6246,upper
mura:Akita:05204,2021-12,B2,3838.2011,-888.0414,2885.6246,upper
mura:Akita:05206,2021-12,B2,3752.7767,-888.0414,2885.6246,upper
mura:Akita:05207,2021-12,B2,10004.3865,-888.0414,2885.6246,upper
mura:Akita:05209,2021-12,B2,4494.6184,-888.0414,2885.6246,upper
mura:Akita:05210,2021-12,B2,7172.0012,-888.0414,2885.6246,upper
mura:Akita:05211,2021-12,B2,4939.4574,-888.0414,2885.6246,upper
mura:Akita:05212,2021-12,B2,9028.6894,-888.0414,2885.6246,upper
mura:Akita:05213,2021-12,B2,5528.9136,-888.0414,2885.6246,upper
mura:Akita:05214,2021-12,B2,5519.1513,-888.0414,2885.6246,upper
mura:Akita:05215,2021-12,B2,7931.3587,-888.0414,2885.6246,upper
mura:Akita:05303,2021-12,B2,3338.1641,-888.0414,2885.6246,upper
mura:Akita:05327,2021-12,B2,5732.2027,-888.0414,2885.6246,upper
mura:Akita:05346,2021-12,B2,3257.9561,-888.0414,2885.6246,upper
mura:Akita:05348,2021-12,B2,4412.4172,-888.0414,2885.6246,upper
mura:Akita:05349,2021-12,B2,3226.3491,-888.0414,2885.6246,upper
mura:Akita:05361,2021-12,B2,5441.0484,-888.0414,2885.6246,upper
mura:Akita:05363,2021-12,B2,4740.0041,-888.0414,2885.6246,upper
mura:Akita:05366,2021-12,B2,5256.4769,-888.0414,2885.6246,upper
mura:Akita:05368,2021-12,B2,4284.902,-888.0414,2885.6246,upper
mura:Akita:05434,2021-12,B2,10201.1706,-888.0414,2885.6246,upper
mura:Akita:05463,2021-12,B2,8865.679,-888.0414,2885.6246,upper
mura:Akita:05464,2021-12,B2,10202.0,-888.0414,2885.6246,upper
mura:Aomori:02201,2021-12,B2,3149.2615,-888.0414,2885.6246,upper
mura:Aomori:02203,2021-12,B2,4251.6704,-888.0414,2885.6246,upper
mura:Aomori:02205,2021-12,B2,3495.7032,-888.0414,2885.6246,upper
mura:Aomori:02206,2021-12,B2,3332.706,-888.0414,2885.6246,upper
mura:Aomori:02207,2021-12,B2,3290.7998,-888.0414,2885.6246,upper
mura:Aomori:02209,2021-12,B2,3266.9339,-888.0414,2885.6246,upper
mura:Aomori:02301,2021-12,B2,3156.0622,-888.0414,2885.6246,upper
mura:Aomori:02303,2021-12,B2,4337.5993,-888.0414,2885.6246,upper
mura:Aomori:02304,2021-12,B2,3721.9216,-888.0414,2885.6246,upper
mura:Aomori:02307,2021-12,B2,4087.294,-888.0414,2885.6246,upper
mura:Aomori:02381,2021-12,B2,2895.9818,-888.0414,2885.6246,upper
mura:Aomori:02384,2021-12,B2,3008.7004,-888.0414,2885.6246,upper
mura:Aomori:02387,2021-12,B2,3844.1973,-888.0414,2885.6246,upper
mura:Aomori:02401,2021-12,B2,2990.3138,-888.0414,2885.6246,upper
mura:Aomori:02402,2021-12,B2,3209.1028,-888.0414,2885.6246,upper
mura:Aomori:02405,2021-12,B2,3606.7202,-888.0414,2885.6246,upper
mura:Aomori:02408,2021-12,B2,3144.2499,-888.0414,2885.6246,upper
mura:Aomori:02412,2021-12,B2,3718.2974,-888.0414,2885.6246,upper
mura:Aomori:02423,2021-12,B2,3276.1947,-888.0414,2885.6246,upper
mura:Aomori:02426,2021-12,B2,3557.9669,-888.0414,2885.6246,upper
mura:Aomori:02441,2021-12,B2,3931.3297,-888.0414,2885.6246,upper
mura:Aomori:02442,2021-12,B2,3881.7072,-888.0414,2885.6246,upper
mura:Aomori:02443,2021-12,B2,4035.24,-888.0414,2885.6246,upper
mura:Aomori:02445,2021-12,B2,4119.322,-888.0414,2885.6246,upper
mura:Aomori:02446,2021-12,B2,4380.0,-888.0414,2885.6246,upper
mura:Aomori:02450,2021-12,B2,3646.9734,-888.0414,2885.6246,upper
mura:Akita:05201,2022-01,B2,6933.9003,-888.0414,2885.6246,upper
mura:Akita:05202,2022-01,B2,5075.8565,-888.0414,2885.6246,upper
mura:Akita:05203,2022-01,B2,9276.178,-888.0414,2885.6246,upper
mura:Akita:05204,2022-01,B2,6520.591,-888.0414,2885.6246,upper
mura:Akita:05206,2022-01,B2,3832.3394,-888.0414,2885.6246,upper
mura:Akita:05207,2022-01,B2,9375.9578,-888.0414,2885.6246,upper
mura:Akita:05209,2022-01,B2,6015.9057,-888.0414,2885.6246,upper
mura:Akita:05210,2022-01,B2,7027.6941,-888.0414,2885.6246,upper
mura:Akita:05211,2022-01,B2,5361.3288,-888.0414,2885.6246,upper
mura:Akita:05212,2022-01,B2,8712.2164,-888.0414,2885.6246,upper
mura:Akita:05213,2022-01,B2,7210.5356,-888.0414,2885.6246,upper
mura:Akita:05214,2022-01,B2,5652.6901,-888.0414,2885.6246,upper
mura:Akita:05215,2022-01,B2,8359.5036,-888.0414,2885.6246,upper
mura:Akita:05303,2022-01,B2,5551.2151,-888.0414,2885.6246,upper
mura:Akita:05327,2022-01,B2,6842.2212,-888.0414,2885.6246,upper
mura:Akita:05346,2022-01,B2,5297.537,-888.0414,2885.6246,upper
mura:Akita:05348,2022-01,B2,5221.8136,-888.0414,2885.6246,upper
mura:Akita:05349,2022-01,B2,4284.2673,-888.0414,2885.6246,upper
mura:Akita:05361,2022-01,B2,6215.3471,-888.0414,2885.6246,upper
mura:Akita:05363,2022-01,B2,5327.408,-888.0414,2885.6246,upper
mura:Akita:05366,2022-01,B2,5836.2497,-888.0414,2885.6246,upper
mura:Akita:05368,2022-01,B2,4732.8167,-888.0414,2885.6246,upper
mura:Akita:05434,2022-01,B2,9539.3115,-888.0414,2885.6246,upper
mura:Akita:05463,2022-01,B2,8430.698,-888.0414,2885.6246,upper
mura:Akita:05464,2022-01,B2,9540.0,-888.0414,2885.6246,upper
mura:Aomori:02201,2022-01,B2,3987.8982,-888.0414,2885.6246,upper
mura:Aomori:02202,2022-01,B2,5050.332,-888.0414,2885.6246,upper
mura:Aomori:02204,2022-01,B2,4907.5201,-888.0414,2885.6246,upper
mura:Aomori:02205,2022-01,B2,3685.3213,-888.0414,2885.6246,upper
mura:Aomori:02206,2022-01,B2,4022.1341,-888.0414,2885.6246,upper
mura:Aomori:02209,2022-01,B2,3602.4326,-888.0414,2885.6246,upper
mura:Aomori:02210,2022-01,B2,5382.056,-888.0414,2885.6246,upper
mura:Aomori:02301,2022-01,B2,2961.8622,-888.0414,2885.6246,upper
mura:Aomori:02304,2022-01,B2,3231.9867,-888.0414,2885.6246,upper
mura:Aomori:02321,2022-01,B2,3924.2475,-888.0414,2885.6246,upper
mura:Aomori:02323,2022-01,B2,3339.4362,-888.0414,2885.6246,upper
mura:Aomori:02343,2022-01,B2,4760.6501,-888.0414,2885.6246,upper
mura:Aomori:02361,2022-01,B2,5132.1899,-888.0414,2885.6246,upper
mura:Aomori:02362,2022-01,B2,6021.744,-888.0414,2885.6246,upper
mura:Aomori:02367,2022-01,B2,5271.3181,-888.0414,2885.6246,upper
mura:Aomori:02381,2022-01,B2,4882.1455,-888.0414,2885.6246,upper
mura:Aomori:02384,2022-01,B2,4441.3145,-888.0414,2885.6246,upper
mura:Aomori:02387,2022-01,B2,2905.5828,-888.0414,2885.6246,upper
mura:Aomori:02402,2022-01,B2,3353.6527,-888.0414,2885.6246,upper
mura:Aomori:02405,2022-01,B2,3016.2731,-888.0414,2885.6246,upper
mura:Aomori:02441,2022-01,B2,4101.8775,-888.0414,2885.6246,upper
mura:Aomori:02442,2022-01,B2,3396.8919,-888.0414,2885.6246,upper
mura:Aomori:02443,2022-01,B2,4796.5195,-888.0414,2885.6246,upper
mura:Aomori:02445,2022-01,B2,3343.0986,-888.0414,2885.6246,upper
mura:Aomori:02450,2022-01,B2,4209.3846,-888.0414,2885.6246,upper
mura:Akita:05201,2022-02,B2,4506.8762,-888.0414,2885.6246,upper
mura:Akita:05203,2022-02,B2,6745.7474,-888.0414,2885.6246,upper
mura:Akita:05204,2022-02,B2,3527.829,-888.0414,2885.6246,upper
mura:Akita:05207,2022-02,B2,6836.9912,-888.0414,2885.6246,upper
mura:Akita:05209,2022-02,B2,3594.9033,-888.0414,2885.6246,upper
mura:Akita:05210,2022-02,B2,4689.1533,-888.0414,2885.6246,upper
mura:Akita:05211,2022-02,B2,3165.1153,-888.0414,2885.6246,upper
mura:Akita:05212,2022-02,B2,6183.8985,-888.0414,2885.6246,upper
mura:Akita:05213,2022-02,B2,4366.688,-888.0414,2885.6246,upper
mura:Akita:05214,2022-02,B2,3432.2407,-888.0414,2885.6246,upper
mura:Akita:05215,2022-02,B2,5720.2797,-888.0414,2885.6246,upper
mura:Akita:05303,2022-02,B2,3001.0049,-888.0414,2885.6246,upper
mura:Akita:05327,2022-02,B2,4212.9357,-888.0414,2885.6246,upper
mura:Akita:05348,2022-02,B2,2960.33,-888.0414,2885.6246,upper
mura:Akita:05361,2022-02,B2,3784.7715,-888.0414,2885.6246,upper
mura:Akita:05363,2022-02,B2,3100.129,-888.0414,2885.6246,upper
mura:Akita:05366,2022-02,B2,3520.4621,-888.0414,2885.6246,upper
mura:Akita:05434,2022-02,B2,6986.3704,-888.0414,2885.6246,upper
mura:Akita:05463,2022-02,B2,5972.5962,-888.0414,2885.6246,upper
mura:Akita:05464,2022-02,B2,6987.0,-888.0414,2885.6246,upper
mura:Aomori:02443,2022-02,B2,2971.1645,-888.0414,2885.6246,upper
mura:Akita:05204,2023-01,B2,3067.3036,-888.0414,2885.6246,upper
mura:Akita:05213,2023-01,B2,3185.8781,-888.0414,2885.6246,upper
mura:Akita:05212,2023-01,B2,3210.5614,-888.0414,2885.6246,upper
mura:Akita:05201,2023-01,B2,3260.9074,-888.0414,2885.6246,upper
mura:Akita:05202,2023-01,B2,3261.0,-888.0414,2885.6246,upper
mura:Akita:05206,2023-01,B2,3261.0,-888.0414,2885.6246,upper
mura:Akita:05327,2023-01,B2,3261.0,-888.0414,2885.6246,upper
mura:Akita:05348,2023-01,B2,3261.0,-888.0414,2885.6246,upper
mura:Akita:05361,2023-01,B2,3261.0,-888.0414,2885.6246,upper
mura:Akita:05363,2023-01,B2,3261.0,-888.0414,2885.6246,upper
mura:Akita:05366,2023-01,B2,3261.0,-888.0414,2885.6246,upper
mura:Akita:05210,2023-01,B2,3261.0,-888.0414,2885.6246,upper
mura:Akita:05211,2023-01,B2,3261.0,-888.0414,2885.6246,upper
mura:Akita:05346,2023-01,B2,3261.0,-888.0414,2885.6246,upper
mura:Akita:05349,2023-01,B2,3261.0,-888.0414,2885.6246,upper
mura:Akita:05368,2023-01,B2,3261.0,-888.0414,2885.6246,upper
mura:Aomori:02202,2023-01,B2,2927.3279,-888.0414,2885.6246,upper
mura:Aomori:02362,2023-01,B2,3095.1314,-888.0414,2885.6246,upper
mura:Aomori:02343,2023-01,B2,3173.7791,-888.0414,2885.6246,upper
mura:Akita:05203,2023-12,B2,4612.8192,-888.0414,2885.6246,upper
mura:Akita:05207,2023-12,B2,4672.2663,-888.0414,2885.6246,upper
mura:Akita:05210,2023-12,B2,3268.5678,-888.0414,2885.6246,upper
mura:Akita:05212,2023-12,B2,4150.0324,-888.0414,2885.6246,upper
mura:Akita:05215,2023-12,B2,3440.7501,-888.0414,2885.6246,upper
mura:Akita:05434,2023-12,B2,4769.5898,-888.0414,2885.6246,upper
mura:Akita:05463,2023-12,B2,4109.096,-888.0414,2885.6246,upper
mura:Akita:05464,2023-12,B2,4770.0,-888.0414,2885.6246,upper
mura:Akita:05201,2018-12,B3,5263.6826,-798.587,2779.4367,upper
mura:Akita:05202,2018-12,B3,4776.5904,-798.587,2779.4367,upper
mura:Akita:05203,2018-12,B3,6795.5894,-798.587,2779.4367,upper
mura:Akita:05204,2018-12,B3,6871.834,-798.587,2779.4367,upper
mura:Akita:05207,2018-12,B3,6886.1366,-798.587,2779.4367,upper
mura:Akita:05209,2018-12,B3,5730.9253,-798.587,2779.4367,upper
mura:Akita:05210,2018-12,B3,4763.7245,-798.587,2779.4367,upper
mura:Akita:05211,2018-12,B3,4100.9342,-798.587,2779.4367,upper
mura:Akita:05212,2018-12,B3,6459.1273,-798.587,2779.4367,upper
mura:Akita:05213,2018-12,B3,6733.5425,-798.587,2779.4367,upper
mura:Akita:05214,2018-12,B3,3507.3823,-798.587,2779.4367,upper
mura:Akita:05215,2018-12,B3,6827.1169,-798.587,2779.4367,upper
mura:Akita:05303,2018-12,B3,5817.4866,-798.587,2779.4367,upper
mura:Akita:05327,2018-12,B3,5978.905,-798.587,2779.4367,upper
mura:Akita:05346,2018-12,B3,5625.7392,-798.587,2779.4367,upper
mura:Akita:05348,2018-12,B3,4522.0166,-798.587,2779.4367,upper
mura:Akita:05349,2018-12,B3,4306.7891,-798.587,2779.4367,upper
mura:Akita:05361,2018-12,B3,5177.3902,-798.587,2779.4367,upper
mura:Akita:05363,2018-12,B3,4313.5963,-798.587,2779.4367,upper
mura:Akita:05366,2018-12,B3,4668.3606,-798.587,2779.4367,upper
mura:Akita:05368,2018-12,B3,3774.6571,-798.587,2779.4367,upper
mura:Akita:05434,2018-12,B3,7034.3752,-798.587,2779.4367,upper
mura:Akita:05463,2018-12,B3,6028.3415,-798.587,2779.4367,upper
mura:Akita:05464,2018-12,B3,7035.0,-798.587,2779.4367,upper
mura:Aomori:02201,2018-12,B3,5121.7246,-798.587,2779.4367,upper
mura:Aomori:02202,2018-12,B3,6330.6631,-798.587,2779.4367,upper
mura:Aomori:02204,2018-12,B3,5865.985,-798.587,2779.4367,upper
mura:Aomori:02205,2018-12,B3,5785.0928,-798.587,2779.4367,upper
mura:Aomori:02206,2018-12,B3,3851.4531,-798.587,2779.4367,upper
mura:Aomori:02209,2018-12,B3,5430.2719,-798.587,2779.4367,upper
mura:Aomori:02210,2018-12,B3,6137.8237,-798.587,2779.4367,upper
mura:Aomori:02301,2018-12,B3,3714.4231,-798.587,2779.4367,upper
mura:Aomori:02303,2018-12,B3,5094.8285,-798.587,2779.4367,upper
mura:Aomori:02304,2018-12,B3,5336.361,-798.587,2779.4367,upper
mura:Aomori:02307,2018-12,B3,5030.0312,-798.587,2779.4367,upper
mura:Aomori:02321,2018-12,B3,4905.8976,-798.587,2779.4367,upper
mura:Aomori:02323,2018-12,B3,3860.3867,-798.587,2779.4367,upper
mura:Aomori:02343,2018-12,B3,5512.6862,-798.587,2779.4367,upper
mura:Aomori:02361,2018-12,B3,6757.0012,-798.587,2779.4367,upper
mura:Aomori:02362,2018-12,B3,7082.9579,-798.587,2779.4367,upper
mura:Aomori:02367,2018-12,B3,6766.1142,-798.587,2779.4367,upper
mura:Aomori:02381,2018-12,B3,6614.7012,-798.587,2779.4367,upper
mura:Aomori:02384,2018-12,B3,6157.5691,-798.587,2779.4367,upper
mura:Aomori:02387,2018-12,B3,5280.6017,-798.587,2779.4367,upper
mura:Aomori:02402,2018-12,B3,3405.2836,-798.587,2779.4367,upper
mura:Aomori:02426,2018-12,B3,3157.101,-798.587,2779.4367,upper
mura:Aomori:02441,2018-12,B3,3400.5694,-798.587,2779.4367,upper
mura:Aomori:02443,2018-12,B3,4310.5862,-798.587,2779.4367,upper
mura:Aomori:02450,2018-12,B3,3733.5348,-798.587,2779.4367,upper
mura:Akita:05202,2019-01,B3,2812.073,-798.587,2779.4367,upper
mura:Akita:05206,2019-01,B3,2818.0255,-798.587,2779.4367,upper
mura:Akita:05303,2019-01,B3,2894.4799,-798.587,2779.4367,upper
mura:Akita:05368,2019-01,B3,3225.3452,-798.587,2779.4367,upper
mura:Akita:05348,2019-01,B3,3288.8062,-798.587,2779.4367,upper
mura:Akita:05204,2019-01,B3,3346.6864,-798.587,2779.4367,upper
mura:Akita:05209,2019-01,B3,3516.1711,-798.587,2779.4367,upper
mura:Akita:05363,2019-01,B3,3740.3497,-798.587,2779.4367,upper
mura:Akita:05211,2019-01,B3,4129.6956,-798.587,2779.4367,upper
mura:Akita:05366,2019-01,B3,4277.5683,-798.587,2779.4367,upper
mura:Akita:05213,2019-01,B3,4300.3163,-798.587,2779.4367,upper
mura:Akita:05361,2019-01,B3,4321.168,-798.587,2779.4367,upper
mura:Akita:05327,2019-01,B3,4466.3905,-798.587,2779.4367,upper
mura:Akita:05201,2019-01,B3,5564.8443,-798.587,2779.4367,upper
mura:Akita:05215,2019-01,B3,5625.3635,-798.587,2779.4367,upper
mura:Akita:05212,2019-01,B3,6642.5678,-798.587,2779.4367,upper
mura:Akita:05210,2019-01,B3,6889.5197,-798.587,2779.4367,upper
mura:Akita:05203,2019-01,B3,6917.5,-798.587,2779.4367,upper
mura:Akita:05214,2019-01,B3,6917.5,-798.587,2779.4367,upper
mura:Akita:05463,2019-01,B3,6917.5,-798.587,2779.4367,upper
mura:Akita:05207,2019-01,B3,6917.5,-798.587,2779.4367,upper
mura:Akita:05434,2019-01,B3,6917.5,-798.587,2779.4367,upper
mura:Akita:05464,2019-01,B3,6917.5,-798.587,2779.4367,upper
mura:Aomori:02443,2019-01,B3,2989.2248,-798.587,2779.4367,upper
mura:Akita:05201,2019-02,B3,4150.6256,-798.587,2779.4367,upper
mura:Akita:05203,2019-02,B3,4963.6139,-798.587,2779.4367,upper
mura:Akita:05206,2019-02,B3,3032.5684,-798.587,2779.4367,upper
mura:Akita:05207,2019-02,B3,4970.9459,-798.587,2779.4367,upper
mura:Akita:05209,2019-02,B3,2848.3757,-798.587,2779.4367,upper
mura:Akita:05210,2019-02,B3,4787.2659,-798.587,2779.4367,upper
mura:Akita:05211,2019-02,B3,3470.2072,-798.587,2779.4367,upper
mura:Akita:05212,2019-02,B3,4769.6056,-798.587,2779.4367,upper
mura:Akita:05213,2019-02,B3,3269.6908,-798.587,2779.4367,upper
mura:Akita:05214,2019-02,B3,4697.3544,-798.587,2779.4367,upper
mura:Akita:05215,2019-02,B3,4149.0512,-798.587,2779.4367,upper
mura:Akita:05327,2019-02,B3,3441.6301,-798.587,2779.4367,upper
mura:Akita:05348,2019-02,B3,2844.112,-798.587,2779.4367,upper
mura:Akita:05361,2019-02,B3,3432.1093,-798.587,2779.4367,upper
mura:Akita:05363,2019-02,B3,3193.2747,-798.587,2779.4367,upper
mura:Akita:05366,2019-02,B3,3471.352,-798.587,2779.4367,upper
mura:Akita:05368,2019-02,B3,2959.8923,-798.587,2779.4367,upper
mura:Akita:05434,2019-02,B3,4982.9494,-798.587,2779.4367,upper
mura:Akita:05463,2019-02,B3,4901.4868,-798.587,2779.4367,upper
mura:Akita:05464,2019-02,B3,4983.0,-798.587,2779.4367,upper
mura:Akita:05201,2019-03,B3,4327.9803,-798.587,2779.4367,upper
mura:Akita:05203,2019-03,B3,6501.8206,-798.587,2779.4367,upper
mura:Akita:05207,2019-03,B3,6574.5045,-798.587,2779.4367,upper
mura:Akita:05210,2019-03,B3,4857.5519,-798.587,2779.4367,upper
mura:Akita:05211,2019-03,B3,3029.8726,-798.587,2779.4367,upper
mura:Akita:05212,2019-03,B3,5945.1745,-798.587,2779.4367,upper
mura:Akita:05213,2019-03,B3,3480.1939,-798.587,2779.4367,upper
mura:Akita:05214,2019-03,B3,3862.314,-798.587,2779.4367,upper
mura:Akita:05215,2019-03,B3,5092.9401,-798.587,2779.4367,upper
mura:Akita:05327,2019-03,B3,3600.4943,-798.587,2779.4367,upper
mura:Akita:05361,2019-03,B3,3369.8181,-798.587,2779.4367,upper
mura:Akita:05363,2019-03,B3,2815.7117,-798.587,2779.4367,upper
mura:Akita:05366,2019-03,B3,3245.745,-798.587,2779.4367,upper
mura:Akita:05434,2019-03,B3,6693.4985,-798.587,2779.4367,upper
mura:Akita:05463,2019-03,B3,5885.936,-798.587,2779.4367,upper
mura:Akita:05464,2019-03,B3,6694.0,-798.587,2779.4367,upper
mura:Akita:05201,2019-12,B3,4416.0925,-798.587,2779.4367,upper
mura:Akita:05203,2019-12,B3,6208.6163,-798.587,2779.4367,upper
mura:Akita:05204,2019-12,B3,4781.1094,-798.587,2779.4367,upper
mura:Akita:05207,2019-12,B3,6292.3456,-798.587,2779.4367,upper
mura:Akita:05209,2019-12,B3,3558.0379,-798.587,2779.4367,upper
mura:Akita:05210,2019-12,B3,4324.4935,-798.587,2779.4367,upper
mura:Akita:05211,2019-12,B3,2928.0518,-798.587,2779.4367,upper
mura:Akita:05212,2019-12,B3,5848.9047,-798.587,2779.4367,upper
mura:Akita:05213,2019-12,B3,5436.6637,-798.587,2779.4367,upper
mura:Akita:05214,2019-12,B3,3168.001,-798.587,2779.4367,upper
mura:Akita:05215,2019-12,B3,6051.8291,-798.587,2779.4367,upper
mura:Akita:05327,2019-12,B3,4613.3839,-798.587,2779.4367,upper
mura:Akita:05361,2019-12,B3,3805.7009,-798.587,2779.4367,upper
mura:Akita:05363,2019-12,B3,2861.434,-798.587,2779.4367,upper
mura:Akita:05366,2019-12,B3,3391.327,-798.587,2779.4367,upper
mura:Akita:05434,2019-12,B3,6429.4223,-798.587,2779.4367,upper
mura:Akita:05463,2019-12,B3,5499.1398,-798.587,2779.4367,upper
mura:Akita:05464,2019-12,B3,6430.0,-798.587,2779.4367,upper
mura:Akita:05201,2020-01,B3,5026.1288,-798.587,2779.4367,upper
mura:Akita:05202,2020-01,B3,4201.282,-798.587,2779.4367,upper
mura:Akita:05203,2020-01,B3,6745.576,-798.587,2779.4367,upper
mura:Akita:05204,2020-01,B3,5772.9102,-798.587,2779.4367,upper
mura:Akita:05207,2020-01,B3,6834.9936,-798.587,2779.4367,upper
mura:Akita:05209,2020-01,B3,5091.9872,-798.587,2779.4367,upper
mura:Akita:05210,2020-01,B3,4736.5731,-798.587,2779.4367,upper
mura:Akita:05211,2020-01,B3,3859.9157,-798.587,2779.4367,upper
mura:Akita:05212,2020-01,B3,6342.9313,-798.587,2779.4367,upper
mura:Akita:05213,2020-01,B3,5949.361,-798.587,2779.4367,upper
mura:Akita:05214,2020-01,B3,3498.3885,-798.587,2779.4367,upper
mura:Akita:05215,2020-01,B3,6448.1122,-798.587,2779.4367,upper
mura:Akita:05303,2020-01,B3,4955.0135,-798.587,2779.4367,upper
mura:Akita:05327,2020-01,B3,5412.1888,-798.587,2779.4367,upper
mura:Akita:05346,2020-01,B3,4724.9979,-798.587,2779.4367,upper
mura:Akita:05348,2020-01,B3,4091.5993,-798.587,2779.4367,upper
mura:Akita:05349,2020-01,B3,3734.2394,-798.587,2779.4367,upper
mura:Akita:05361,2020-01,B3,4758.5085,-798.587,2779.4367,upper
mura:Akita:05363,2020-01,B3,3988.2588,-798.587,2779.4367,upper
mura:Akita:05366,2020-01,B3,4342.6844,-798.587,2779.4367,upper
mura:Akita:05368,2020-01,B3,3505.8881,-798.587,2779.4367,upper
mura:Akita:05434,2020-01,B3,6981.383,-798.587,2779.4367,upper
mura:Akita:05463,2020-01,B3,5987.8993,-798.587,2779.4367,upper
mura:Akita:05464,2020-01,B3,6982.0,-798.587,2779.4367,upper
mura:Aomori:02201,2020-01,B3,3675.8951,-798.587,2779.4367,upper
mura:Aomori:02202,2020-01,B3,4804.8839,-798.587,2779.4367,upper
mura:Aomori:02204,2020-01,B3,4559.0093,-798.587,2779.4367,upper
mura:Aomori:02205,2020-01,B3,3515.6998,-798.587,2779.4367,upper
mura:Aomori:02206,2020-01,B3,3467.2214,-798.587,2779.4367,upper
mura:Aomori:02209,2020-01,B3,3443.4779,-798.587,2779.4367,upper
mura:Aomori:02210,2020-01,B3,4978.4724,-798.587,2779.4367,upper
mura:Aomori:02304,2020-01,B3,3048.266,-798.587,2779.4367,upper
mura:Aomori:02321,2020-01,B3,3699.618,-798.587,2779.4367,upper
mura:Aomori:02323,2020-01,B3,3102.1251,-798.587,2779.4367,upper
mura:Aomori:02343,2020-01,B3,4463.1831,-798.587,2779.4367,upper
mura:Aomori:02361,2020-01,B3,4890.989,-798.587,2779.4367,upper
mura:Aomori:02362,2020-01,B3,5669.7697,-798.587,2779.4367,upper
mura:Aomori:02367,2020-01,B3,5011.4785,-798.587,2779.4367,upper
mura:Aomori:02381,2020-01,B3,4660.2523,-798.587,2779.4367,upper
mura:Aomori:02384,2020-01,B3,4237.7598,-798.587,2779.4367,upper
mura:Aomori:02387,2020-01,B3,2785.8716,-798.587,2779.4367,upper
mura:Aomori:02402,2020-01,B3,2886.9216,-798.587,2779.4367,upper
mura:Aomori:02441,2020-01,B3,3360.7315,-798.587,2779.4367,upper
mura:Aomori:02443,2020-01,B3,4016.9692,-798.587,2779.4367,upper
mura:Aomori:02450,2020-01,B3,3545.7672,-798.587,2779.4367,upper
mura:Akita:05201,2020-02,B3,4405.8311,-798.587,2779.4367,upper
mura:Akita:05203,2020-02,B3,6661.2481,-798.587,2779.4367,upper
mura:Akita:05204,2020-02,B3,3501.3541,-798.587,2779.4367,upper
mura:Akita:05207,2020-02,B3,6752.3026,-798.587,2779.4367,upper
mura:Akita:05209,2020-02,B3,3952.7269,-798.587,2779.4367,upper
mura:Akita:05210,2020-02,B3,4608.5192,-798.587,2779.4367,upper
mura:Akita:05211,2020-02,B3,3042.8804,-798.587,2779.4367,upper
mura:Akita:05212,2020-02,B3,6098.0109,-798.587,2779.4367,upper
mura:Akita:05213,2020-02,B3,4272.1167,-798.587,2779.4367,upper
mura:Akita:05214,2020-02,B3,3354.619,-798.587,2779.4367,upper
mura:Akita:05215,2020-02,B3,5718.3112,-798.587,2779.4367,upper
mura:Akita:05303,2020-02,B3,3344.1249,-798.587,2779.4367,upper
mura:Akita:05327,2020-02,B3,4092.2717,-798.587,2779.4367,upper
mura:Akita:05348,2020-02,B3,2817.6815,-798.587,2779.4367,upper
mura:Akita:05361,2020-02,B3,3662.1536,-798.587,2779.4367,upper
mura:Akita:05363,2020-02,B3,2968.7299,-798.587,2779.4367,upper
mura:Akita:05366,2020-02,B3,3398.5166,-798.587,2779.4367,upper
mura:Akita:05434,2020-02,B3,6901.3717,-798.587,2779.4367,upper
mura:Akita:05463,2020-02,B3,5889.7017,-798.587,2779.4367,upper
mura:Akita:05464,2020-02,B3,6902.0,-798.587,2779.4367,upper
mura:Aomori:02203,2020-02,B3,3943.6966,-798.587,2779.4367,upper
mura:Aomori:02206,2020-02,B3,3243.8482,-798.587,2779.4367,upper
mura:Aomori:02207,2020-02,B3,3133.1621,-798.587,2779.4367,upper
mura:Aomori:02210,2020-02,B3,2912.8948,-798.587,2779.4367,upper
mura:Aomori:02362,2020-02,B3,2807.4097,-798.587,2779.4367,upper
mura:Aomori:02402,2020-02,B3,2835.1539,-798.587,2779.4367,upper
