,unit_id,pref_name,NDVI_slope,NDBI_slope,viirs_mean_slope,S2_NDBI_contrast_slope,NDVI_cv,NDVI_seasonal_amp,NDBI_seasonal_amp,S2_NDBI_contrast_mean,S2_NDBI_entropy_mean,elderly_ratio,aging_index,youth_ratio,household_size,pop_total
6465,aza:Aomori:02210011003,Aomori,0.290124,-0.223401,-0.326065,-2131.205823,0.8897566002536824,0.636332,0.421756,3170.232801226553,3.2810924923442712,0.275862177903742,1.7142856544114702,0.16091956849338918,3.4800002513354054,86.99996052955125
6466,aza:Aomori:02210011004,Aomori,0.290513,-0.226013,-0.039295,-2220.372082,0.895646119211451,0.644154,0.422987,3066.0785503847997,3.5941651227770337,0.36363647284400874,3.999999701470551,0.09090940452523918,2.749999851694066,21.999987961050707
6467,aza:Aomori:02210012001,Aomori,0.281455,-0.227654,-0.845153,-1627.029902,0.916339738648781,0.649628,0.425458,2726.03538149351,3.9950015298442327,0.3151516242103376,2.079999901940923,0.15151521810960786,3.5869568316282994,164.99993142537642
6468,aza:Aomori:02210012002,Aomori,0.282461,-0.225039,-0.09117,-2232.26668,0.907765630848171,0.641621,0.423802,3250.5175841750824,4.824073300323476,0.38372103950185216,4.714285341176513,0.08139570123001852,3.071428599089959,85.99996092257517
6469,aza:Aomori:02210012003,Aomori,0.287411,-0.226762,0.042445,-1856.450699,0.9031371274428148,0.646641,0.42393,2271.1692312990067,4.452645742043249,0.4186047605391591,17.99999823970742,0.023256403314781127,2.6060603789544907,85.99996092257517
6470,aza:Aomori:02210012004,Aomori,0.285295,-0.228349,-0.032737,-1599.231173,0.9110491773214334,0.651618,0.425207,2120.8420264710044,4.655024663590664,0.24817529133499264,1.5454545032082425,0.16058397123719587,3.0444444573332667,136.99994156908514
6471,aza:Aomori:02210013001,Aomori,0.275351,-0.23297,-0.20315,-2359.616007,0.9416530220473115,0.666234,0.429926,3328.064610389612,3.9441610802222495,0.6086957621337595,4.333333,0.08871,2.2999996053398153,22.99998749463676
6472,aza:Aomori:02210013002,Aomori,0.276097,-0.234018,-0.067802,-3300.647254,0.943011742486199,0.669606,0.430556,5613.048986742423,3.0375865761981293,0.6509435063159396,22.99999771764916,0.028302455586669648,7.066668881536689,105.99995317519387
6473,aza:Aomori:02210013003,Aomori,0.276479,-0.234545,-0.155824,-2977.379267,0.9437003925966414,0.671334,0.430892,5092.992077020202,2.1438578263808106,0.3666667758836131,2.749999831985116,0.13333347403429724,2.727272566524659,29.999984290129667
6474,aza:Aomori:02210013004,Aomori,0.277251,-0.236106,-0.181529,-1511.634023,0.9464202359061592,0.676434,0.431925,2298.825489267676,2.5802443693616013,0.454545564032142,39.99999594265107,0.011364274195755308,2.666666472739575,87.99996013716165
6475,aza:Aomori:02210013005,Aomori,0.280057,-0.232204,-0.420419,-1019.492476,0.930739368780072,0.663808,0.428581,1619.6110863292977,3.9906526944679532,0.3221885589284464,3.212120995855489,0.10030422669181305,2.7647057420977994,328.99987633436143
6476,aza:Aomori:02210014002,Aomori,0.276998,-0.230221,-0.76886,-1784.11353,0.9313216639894331,0.65764,0.427836,2602.667103243978,1.7817230770539967,0.36363647284400874,1.9999999102938553,0.1818181249017922,2.1999995505944265,10.99999328300149
6477,aza:Aomori:02210014003,Aomori,0.278678,-0.229939,-1.725963,-2239.51229,0.9274079875651076,0.656683,0.427292,4304.083813131313,2.4526370013303755,0.44155855100526586,5.666666194117798,0.07792244447144589,2.749999851694066,76.9999644895983
6478,aza:Aomori:02210014004,Aomori,0.277553,-0.230868,-0.887729,-1631.54153,0.9319610077566165,0.659638,0.428137,2436.1008803128702,2.387755338235602,0.40000010931926205,4.333333,0.08871,1.9999994411036486,9.999993789322437
6479,aza:Aomori:02210014005,Aomori,0.279841,-0.228681,-1.280479,-1964.649774,0.9219797540159717,0.652794,0.426325,3618.2761917249427,2.7704612892622644,0.31578958274499114,5.999999492647246,0.05263204857721686,2.9230768695226237,37.99998073576919
6480,aza:Aomori:02210015001,Aomori,0.276084,-0.226707,-0.081602,-2702.150524,0.9238809627839725,0.646712,0.425717,3410.0220268595053,3.757986810059625,0.3277312015344098,2.785714113970414,0.11764726345951947,2.9024389595376467,118.99994825428855
6481,aza:Aomori:02210015002,Aomori,0.275435,-0.22804,-0.2342,-3460.331421,0.9285730761568639,0.650812,0.426643,4797.000568181818,2.921518952572445,0.34883731846454513,4.999999597058898,0.06976784164697103,3.3076924646971966,42.99997856228026
6482,aza:Aomori:02210015003,Aomori,0.276485,-0.22856,-0.437385,-1795.539847,0.9279340850546851,0.652411,0.426795,2707.9420220877637,3.6301642357397763,0.37037047959868524,4.999999597058898,0.07407445630735898,2.9999999885575384,26.999985651350833
6483,aza:Aomori:02210015004,Aomori,0.277903,-0.225743,-0.254553,-2845.543834,0.9180088432717908,0.643833,0.424913,3813.4108057851263,3.733051093197139,0.38636374564104203,4.857142469117705,0.07954581447817005,3.3846155837321112,87.99996013716165
6484,aza:Aomori:02210015005,Aomori,0.279283,-0.226428,-0.318032,-2174.415332,0.9171971442800344,0.645879,0.425062,3321.113056277058,4.0353085725403215,0.35714296633057063,4.999999597058898,0.07142896444454924,2.79999987906676,13.99999179059767
6485,aza:Aomori:022100160,Aomori,0.315226,-0.230968,0.064606,-1440.416854,0.8649894652207838,0.655214,0.420209,2021.382681485183,3.795868872084223,0.28877016245378123,2.3478259609332808,0.12299483524637554,2.991999984177907,373.99986214684805
6486,aza:Aomori:022100170,Aomori,0.309831,-0.234351,0.060308,-2080.826859,0.8826371256410006,0.667134,0.423486,4906.833169191919,3.370563973433415,0.4487180581867489,4.999999597058898,0.08974390811015516,2.785714156960276,77.9999640905154
6487,aza:Aomori:022100180,Aomori,0.323182,-0.235495,0.025219,-1064.070023,0.8628060623252065,0.667226,0.420471,1963.318949180806,4.883524625990641,0.3826367652145189,4.249999675367637,0.09003247153125314,3.079207952712302,310.99988210287415
6488,aza:Aomori:022100190,Aomori,0.312484,-0.227297,0.517811,-763.265791,0.8606062116935436,0.644646,0.419153,1547.7955616922877,4.50620734282358,0.30875342468905076,2.1879698154796348,0.1411141673432719,2.7044474594678665,1884.9994767494493
6489,aza:Aomori:022100200,Aomori,0.310166,-0.233391,-0.02062,-1888.09949,0.8796492459557447,0.664045,0.422868,3161.952335951427,3.8387377305164265,0.354651271970763,2.9047617205880742,0.12209320977068468,3.0175438578111153,171.99992893255697
6490,aza:Aomori:022100210,Aomori,0.315033,-0.235548,0.202929,-1090.940477,0.8767115244619893,0.669732,0.422826,1742.8302021662569,5.449412868565148,0.36686401454299566,5.636363166978756,0.06508917625260874,2.8644066939875192,506.9998218630752
6491,aza:Aomori:022100220,Aomori,0.32316,-0.227113,-0.271208,-1699.483782,0.842427385368777,0.646276,0.416532,2084.2495081572324,4.7960894839015,0.3621496419133617,3.690475924264634,0.09813112530281581,2.9315068003757654,427.99984551770984
6492,aza:Aomori:022100230,Aomori,0.321333,-0.231901,0.177969,-1162.383461,0.8570657560271396,0.657116,0.419088,1783.6574764900165,5.2371867970023125,0.342298397650706,3.181817968716448,0.10757970777277334,3.170542717580682,408.99985132280034
6493,aza:Aomori:022100240,Aomori,0.319239,-0.228161,-0.021464,-1722.88121,0.8514197306427754,0.647633,0.417918,2166.055721590913,4.884672459223292,0.4444445539001272,6.999999388235594,0.06349248885612001,3.1500000706756217,62.9999701565024
6494,aza:Aomori:022100250,Aomori,0.306136,-0.237367,0.260133,-1740.792043,0.8967483980764758,0.677655,0.426405,2537.3877448092044,3.7841278169666537,0.35643575274989914,7.199999367353264,0.04950543286859128,3.258064645964994,100.99995509078262
6495,aza:Aomori:022100260,Aomori,0.296673,-0.22173,-0.135877,-1251.949575,0.8740139054853122,0.630744,0.419946,1980.5360918414901,4.504816039964193,0.326315898566775,1.9999999102938553,0.1631579138771313,3.3928573464858522,189.9999225936069
6496,aza:Aomori:022100270,Aomori,0.30138,-0.223852,0.915978,-779.499193,0.8710410838268269,0.636329,0.419959,1304.4669269823787,3.810882495176812,0.2684479460655943,2.197916556295716,0.12213759091413143,2.9548871819054834,785.9997432591956
6497,aza:Aomori:022100280,Aomori,0.289111,-0.229868,0.533394,-976.757942,0.907945090940904,0.656037,0.425398,1358.6670262911218,3.535581639751198,0.3947369514083701,5.45454500414451,0.07236881023791587,3.1340206804843485,303.99988436166257
6498,aza:Aomori:022100290,Aomori,0.299766,-0.228031,-0.044465,-808.02662,0.8843035818269374,0.649245,0.42226,1417.789938902008,5.235646178833518,0.2931394021305498,1.931506766760407,0.1517672173344909,3.0734824569007957,961.9996966927021
6499,aza:Aomori:022100300,Aomori,0.303631,-0.23416,0.031563,-1166.048008,0.892976282574704,0.667771,0.424918,1819.5310872310072,5.609575029298322,0.4723347924022896,5.4687495481159365,0.08637010269806986,3.7614217251975557,740.9997555006416
6500,aza:Aomori:022100310,Aomori,0.293773,-0.230888,0.804771,-1431.363458,0.9021642604388066,0.658831,0.425097,2381.4986069371425,5.046446311078516,0.25116289956008564,1.1739130400252202,0.21395330047675976,3.4677421801085515,214.99991394502746
6501,aza:Aomori:022100320,Aomori,0.297255,-0.233222,0.11149,-1103.429849,0.9018901283479139,0.665782,0.425819,1758.466193304804,3.6755382942547743,0.26742007124752865,2.2187498874538063,0.1205274998644928,2.654999799685946,530.9998148180534
6502,aza:Aomori:022100330,Aomori,0.296235,-0.233018,0.390056,-1308.121955,0.9031982480042836,0.665241,0.425874,3295.6326810310916,4.385715592739335,0.23278699405190859,1.3396226207543802,0.17377046768813012,3.144329964478718,304.9998840384342
6503,aza:Aomori:022100340,Aomori,0.289868,-0.232977,0.577735,-1322.467543,0.9146102845690589,0.665796,0.427226,2003.2391833923646,5.037683487830695,0.27572027354684275,1.59523804779381,0.1728394858522561,3.7968754248098566,242.99990444997104
6504,aza:Aomori:022100350,Aomori,0.308184,-0.22875,-0.052645,-1233.204042,0.8715039483259372,0.650002,0.42081,2146.5431570975343,4.1995607088923785,0.3292762141630358,2.677083172931799,0.1229982609810244,2.60600978956068,1560.9995502044048
6505,aza:Aomori:022100360,Aomori,0.32361,-0.223524,1.255982,-643.568915,0.8329611892293133,0.638171,0.415194,663.7367384559878,3.4987408129798956,0.4522674125823201,5.3380277307789035,0.08472587581227554,3.7244448296019117,837.9997292919943
6506,aza:Aomori:022100370,Aomori,0.340027,-0.206152,0.28727,-256.664669,0.7660839630744076,0.608472,0.412602,293.3078706142144,4.438244070932915,0.4516130127034926,6.2222216916668796,0.0725810334815793,2.952380914869258,123.99994638306455
6507,aza:Aomori:022100380,Aomori,0.335865,-0.217985,0.345249,-524.803077,0.8004709471236723,0.629649,0.411635,548.703188099376,5.0926519372950265,0.3662223314378045,3.961538167024845,0.09244475180270985,3.338279105500397,1124.9996551830793
6508,aza:Aomori:022100390,Aomori,0.314214,-0.181705,0.339375,-138.927091,0.7445454731998605,0.559416,0.424034,177.04739194375802,4.044719478074415,0.612069075487442,4.333333,0.08871,2.230768798208392,115.99994938257538
6509,aza:Aomori:022100400,Aomori,0.313174,-0.187149,0.268956,-315.476445,0.7608538983507594,0.565674,0.420797,365.00536234004056,3.819163452682758,0.5789474782895877,87.99999093089176,0.006579604702252509,2.491802989031791,151.9999360991759
6510,aza:Aomori:022100410,Aomori,0.315418,-0.221353,1.125456,-795.849824,0.8411910241420903,0.630926,0.416363,1051.0485802117666,3.9133983754133723,0.27343760893078267,1.9444443605389474,0.1406251109811666,2.860335107628224,1023.9996807352095
6511,aza:Aomori:022100420,Aomori,0.323376,-0.214272,0.363854,-619.49981,0.8112013580299735,0.618323,0.413559,569.784222870324,4.800310812895441,0.3247283699577832,2.685393097157779,0.12092410432347611,3.8736846773856737,735.9997568700425
6512,aza:Aomori:022100430,Aomori,0.302631,-0.209581,0.328753,-685.882514,0.8338759828364659,0.600813,0.415833,736.937208975457,4.545102228976364,0.3619867376648544,3.4144141770269236,0.10601744401475229,3.1441442116139546,1046.9996748694305
6513,aza:Aomori:022100440,Aomori,0.312554,-0.21051,0.417814,-420.73932,0.8195713709225287,0.606738,0.414794,440.33483055447715,4.06200424445563,0.35132830111502406,3.5652171381712687,0.09854355585077662,3.4629082538477665,1166.999644709077
6514,aza:Aomori:022100450,Aomori,0.300655,-0.219978,0.121746,-1193.930916,0.8627562496192862,0.625026,0.418584,1611.4815941870634,4.353490302013326,0.3898306177626234,4.236841782004633,0.09200999436030641,3.082089585736589,412.99985009666597
6515,aza:Aomori:022100460,Aomori,0.309649,-0.219917,0.968754,-633.436567,0.8472591157181196,0.625689,0.416992,821.1869981369306,3.4503815764016394,0.3711567710169656,3.545454294384938,0.10468546976531712,3.364532207826444,1365.9995961811583
6516,aza:Aomori:02210047001,Aomori,0.305641,-0.225743,0.956648,-1883.036687,0.868407997849642,0.64133,0.419948,5089.084337121212,3.127979700414992,0.3729730822092765,4.058823224740453,0.091892201502283,3.032786891752748,184.9999243445264
6517,aza:Aomori:02210047002,Aomori,0.304252,-0.225524,0.916349,-2825.711276,0.8702453326349907,0.640898,0.420125,6368.463510101009,3.1283326588701867,0.30588246197154756,6.49999944044142,0.047059315873019494,2.124999509535385,84.99996131624067
6518,aza:Aomori:02210047003,Aomori,0.30303,-0.225343,0.820078,-2310.234836,0.8719117995281638,0.64057,0.420294,7403.262184343436,2.579850484663616,0.33613456290474153,3.3333331044116523,0.10084060927225758,2.7674417217077965,118.99994825428855
6519,aza:Aomori:02210047004,Aomori,0.301836,-0.225289,0.820078,-2759.166088,0.8738445537844256,0.640601,0.420506,6615.492834595959,2.333673878568374,0.2451613991665704,1.4615384280539758,0.16774193594026143,3.229166780682388,154.9999350153168
6520,aza:Aomori:02210047005,Aomori,0.303551,-0.226096,0.460897,-2019.022207,0.8728703153759335,0.642737,0.420523,5892.896811868687,2.894550745876671,0.19512205990990786,1.7777777112742221,0.1097563343594026,2.779660884881258,163.99993178282256
6521,aza:Aomori:02210047006,Aomori,0.304491,-0.226305,0.445734,,0.8717623033818961,0.643204,0.420427,,,0.21818192694299535,1.9999999102938553,0.10909114860054978,2.97297294673446,109.99995165214564
6522,aza:Aomori:02210047007,Aomori,0.305265,-0.226516,0.467201,-2880.764631,0.8709672316636792,0.643737,0.42038,8944.818907828285,2.3614386170989903,0.17543870512120632,1.1111111142153236,0.1578947774342782,3.2571429864742525,227.99990951289556
6523,aza:Aomori:022100480,Aomori,0.119438,0.024044,0.292382,-244.680636,0.5525718264917875,0.625916,0.394169,293.5608428310666,5.435618650794827,0.5036497446739076,8.715788682771391,0.057786336699475645,2.6095235843136386,1643.9995310578415
6524,aza:Aomori:022100490,Aomori,0.373951,-0.212406,0.389583,-470.687499,0.7275621012463731,0.631698,0.409258,468.6302664726603,5.06522845809571,0.4585636454106231,10.374999035846267,0.044199399027894264,2.828124894463901,361.99986589911526
6525,aza:Aomori:022100500,Aomori,0.124366,0.025273,0.334603,-1891.521893,0.5524817919817994,0.630239,0.396342,1977.066749508067,3.4224062440303986,0.5056180871715428,11.249998944486073,0.04494432118877979,2.5070419722070296,177.99992680846614
6526,aza:Aomori:02301001001,Aomori,0.129582,-0.097314,-0.05811,-1024.532444,0.9727651704848493,0.280683,0.396476,2032.0867662250866,3.8493621846863273,0.3778502721177234,4.142856829411744,0.09120552413558626,2.291044376556646,306.999883392524
6527,aza:Aomori:02301001002,Aomori,0.130423,-0.098304,-0.451328,-2250.33839,0.9712298305703893,0.283416,0.396623,3059.609905549001,4.28656116772691,0.37201376111049195,4.359999663882356,0.08532456846115061,2.8173075808496164,292.9998879293885
6528,aza:Aomori:02301001003,Aomori,0.129809,-0.098997,-0.695557,-1324.932274,0.9752315330818115,0.284955,0.396155,2287.8759836186523,4.161349903372459,0.3312402974912516,2.3707863884333547,0.13971754011202275,2.699152366230309,636.9997843918925
6529,aza:Aomori:02301001004,Aomori,0.13378,-0.099178,0.091477,-1116.035047,0.9592361553558698,0.28665,0.398044,1129.233137509516,5.573483024843651,0.4496125125723209,5.2727268413102655,0.08527165442436767,2.3454541756786282,128.99994452300785
6530,aza:Aomori:02301001005,Aomori,0.128161,-0.097154,0.371481,-1769.93869,0.9784690247096965,0.279826,0.395808,10073.94154040404,2.0939227731781083,0.5949368187783732,23.49999766544333,0.02531703665861232,2.1944439919974608,78.99996369213906
6531,aza:Aomori:02301001006,Aomori,0.128331,-0.097435,-0.263742,-2000.226352,0.9783245444950626,0.280587,0.395823,5354.028803030302,2.9963012360903334,0.43902449968294854,7.714285027941557,0.05691102129498358,2.459999692932438,122.99994675640158
6532,aza:Aomori:02301001007,Aomori,0.128175,-0.097023,0.371481,,0.978151123757203,0.279504,0.395849,,,0.4403670819202314,5.999999492647246,0.07339488041599503,2.319148551993188,108.9999520321418
6533,aza:Aomori:02301001008,Aomori,0.127308,-0.097399,-0.485955,-1083.303834,0.9826340074070745,0.280169,0.395335,2438.1659249546738,4.336441301448717,0.2920169157105003,1.8289472965747957,0.1596638989276742,2.3564352798000843,475.9998310570521
6534,aza:Aomori:02301001009,Aomori,0.125552,-0.096153,0.306966,-1666.125898,0.9878337700614717,0.276496,0.394776,2710.5539835164855,3.6840390625590906,0.40625010933844624,4.333333,0.09375030203700646,2.1333328474308337,63.99996974645394
6535,aza:Aomori:02301001010,Aomori,0.133897,-0.099822,0.016281,-2565.76013,0.9601390437434657,0.28831,0.397927,3109.887916666668,3.5260303484018922,0.9577465899044857,4.333333,0.08871,11.833338157733564,70.99996689945951
6536,aza:Aomori:02301001011,Aomori,0.127003,-0.09644,0.287787,-1905.074654,0.9820633655421374,0.277678,0.395417,4015.0735930735923,3.508121072568193,0.478947477982641,4.789473303250825,0.10000027656289448,1.979166096365026,189.9999225936069
6537,aza:Aomori:02301001013,Aomori,0.126581,-0.095574,-0.037952,-1682.300487,0.9822187132936708,0.275369,0.395418,2462.6901814703165,4.117188949660002,0.3418368438346094,4.187499681893366,0.0816330044868154,2.202246742835896,195.99992050213288
6538,aza:Aomori:02301001014,Aomori,0.127704,-0.09622,0.31743,-1618.170614,0.9786034199744518,0.277344,0.395819,2878.4680440771367,3.2972563069047314,0.3185841798658187,2.666666507352754,0.11946922375858106,2.306122057671166,225.99991019202014
6539,aza:Aomori:02301001016,Aomori,0.126304,-0.094972,-0.736501,-3275.856364,0.9822553250817249,0.27377,0.39543,4996.864772727273,3.5440784248739248,0.410256519607154,3.5555553034312846,0.11538482924200345,2.785714156960276,77.9999640905154
6540,aza:Aomori:02301001017,Aomori,0.128706,-0.095664,0.201771,-1231.365032,0.9731592949249257,0.276239,0.396459,1797.3885200513805,5.02817932457442,0.36296307216854107,3.161290111622259,0.11481503099462904,2.389380185244986,269.99989546448865
6541,aza:Aomori:02301001024,Aomori,0.124579,-0.094496,-0.554975,-1181.998282,0.9890214851526843,0.272041,0.394683,1847.1666651014286,4.929767216786874,0.4292238537012008,6.266666131470806,0.0684935556652672,2.3804344319828457,218.99991257676098
6542,aza:Aomori:02301002015,Aomori,0.126069,-0.093668,-0.361718,-1530.135828,0.9808258528457428,0.270413,0.395651,2391.4215601348424,4.310679307903007,0.4801137459288045,5.827585717545807,0.08238671198993733,2.646616336449773,351.999869042892
6543,aza:Aomori:02301002019,Aomori,0.125448,-0.092615,-0.354862,-4065.163392,0.9816353783948664,0.267548,0.3956,5252.347285353538,3.4273292240347883,0.4583334428316476,4.333333,0.08871,2.3999996600852045,23.99998703054938
6544,aza:Aomori:02301003018,Aomori,0.126885,-0.092165,0.018473,-1845.20687,0.9743973005762441,0.266811,0.396493,2315.369275383708,4.143047674283962,1.0487805991155503,7.166666037500319,0.1463415510963081,2.2777773709519513,40.999979427654175
6545,aza:Aomori:02301003019,Aomori,0.124563,-0.090952,-0.740953,-978.882702,0.9826268495171178,0.263053,0.395587,1556.214629372769,4.411827645825625,0.3214286805066611,2.9999998058822026,0.10714310459248078,2.8823528653276687,195.99992050213288
6546,aza:Aomori:02301004012,Aomori,0.125718,-0.098232,0.234608,-3747.386365,0.9911921025459483,0.281727,0.394404,4054.5333181818173,3.434477232984312,0.671755835344247,4.333333,0.08871,2.522727,130.99994378201473
6547,aza:Aomori:02301004020,Aomori,0.125553,-0.099598,0.131298,-571.620968,0.9946101387132114,0.285025,0.394068,646.8773312114517,4.473986476765174,0.48648659607121597,8.999999179412288,0.054054517886096075,2.740740587365789,73.99996569117872
6548,aza:Aomori:023010050,Aomori,0.122535,-0.097056,0.139987,-898.615016,1.0030350012382445,0.277752,0.393179,875.9341924058142,3.3968845936962686,0.7058824631993343,4.333333,0.08871,1.6999992768674814,16.999990331914177
6549,aza:Aomori:02301006022,Aomori,0.1225,-0.095057,0.031173,-1445.567035,0.9994728781953605,0.272799,0.393554,1750.2350021748603,3.1061360591442306,0.6538462639445882,4.333333,0.08871,2.363636003814154,25.9999861089892
6550,aza:Aomori:02301006023,Aomori,0.117943,-0.095307,0.183739,-670.62828,1.0211015962287062,0.271882,0.391389,662.6557690240064,4.266261897135656,0.423077032467019,3.666666402941101,0.11538482924200345,2.363636003814154,25.9999861089892
6551,aza:Aomori:02301006025,Aomori,0.12238,-0.093194,-0.2529,-2076.690199,0.9966423451294281,0.268104,0.393896,3077.30935760668,3.8242015585149867,0.467626008807413,8.124999270772484,0.05755440640146793,2.5272724570338814,138.9999408347099
6552,aza:Aomori:02301007025,Aomori,0.120668,-0.091942,0.09713,-1828.132217,1.0024050907449027,0.264425,0.393316,2566.2006671049367,3.776228901516402,0.516854042262211,11.49999891838316,0.04494432118877979,2.542856881150046,88.99995974539935
6553,aza:Aomori:02301007026,Aomori,0.120462,-0.091439,0.229354,-3285.255737,1.0025425678417796,0.263112,0.393336,5700.526167929294,2.722664048328978,0.4406780755458166,8.666665880882839,0.0508479345287921,3.1052632040790002,58.99997180555962
6554,aza:Aomori:02301008026,Aomori,0.118629,-0.092374,-0.003597,-1092.446106,1.0128238841152393,0.264878,0.392229,1065.885066766009,4.475106893562916,0.4326924171119177,5.999999492647246,0.07211577483200947,2.632911179998515,207.99991634949097
6555,aza:Aomori:02301008027,Aomori,0.114877,-0.090299,0.099267,-864.763716,1.0279368577339254,0.258526,0.390807,964.5200092135724,4.164482710749609,0.449438311718202,6.666666089706145,0.0674161397088266,2.542856881150046,177.99992680846614
6556,aza:Aomori:023010090,Aomori,0.110709,-0.092295,0.151089,-583.61165,1.0522548733517232,0.26205,0.388594,568.5724800445361,4.712580595247496,0.423077032467019,3.9285711374999543,0.10769255290244897,3.4210528506433864,129.99994415229818
6557,aza:Aomori:02301010029,Aomori,0.104764,-0.097256,0.162759,-442.860626,1.0913945452418956,0.271644,0.385804,655.9079891564155,4.792023825044977,0.5069445540919689,14.599998594707035,0.03472276484806406,2.7692306314527944,143.9999390057012
6558,aza:Aomori:02301010030,Aomori,0.107594,-0.095304,0.044005,-932.142388,1.0732083529712426,0.268156,0.386995,1336.5742352105342,3.8612651974229375,0.47572826489151293,5.4444439950981645,0.08737896878246042,3.0294117693650056,102.99995432294187
6559,aza:Aomori:02301010031,Aomori,0.106698,-0.093102,0.166164,-982.491395,1.0747903115705477,0.262565,0.386785,1027.0776395534344,4.12377627128428,0.4328359303155729,5.799999513529577,0.07462724565182668,3.1162791219824095,133.999942673689
6560,aza:Aomori:02301010032,Aomori,0.11464,-0.099029,0.238546,-485.135129,1.0436377710665212,0.279728,0.389516,495.4777973324415,5.453044730475271,0.857142967865304,4.333333,0.08871,1.9090903004260222,20.99998842989249
6561,aza:Aomori:023010110,Aomori,0.148599,-0.104788,0.308891,-529.296429,0.9160572140217246,0.305316,0.403736,562.9178767798705,5.289793248356304,0.4714286809670811,10.999998970588985,0.04285765232620402,2.5454542851694066,139.9999404681219
6562,aza:Aomori:023010120,Aomori,0.146493,-0.106659,0.285953,-829.211898,0.9280045165188419,0.309396,0.401996,789.8696948374044,4.184380931605958,0.4615385710466139,5.999999492647246,0.07692344754423103,2.4999997148305932,64.99996933726428
6563,aza:Aomori:02301013042,Aomori,0.151253,-0.100462,0.306208,-441.132091,0.8959424301491409,0.294777,0.407236,430.78718378869814,5.039827155034377,0.5000001096262088,16.99999834411907,0.029412328976394495,2.344827216087748,135.99994193687792
6564,aza:Aomori:02301013043,Aomori,0.159599,-0.106483,0.318649,-475.191425,0.8826844949144379,0.312675,0.409106,475.3248204359208,5.357051549011056,0.4756098656489046,4.333333,0.1097563343594026,1.744680152392017,81.99996250116271
6565,aza:Aomori:02301013054,Aomori,0.152072,-0.101195,0.354794,-1174.68235,0.8949326710347563,0.296938,0.407321,1148.205483630951,4.0290077169885254,0.02439035206877943,0.25000009301424697,0.09756126211376745,5.8571444098543655,40.999979427654175
6566,aza:Aomori:02301014051,Aomori,0.133683,-0.102315,-0.121919,-894.009014,0.9664137303807994,0.294473,0.39717,1088.5095808941621,4.663140343007624,0.4556963120218652,5.999999492647246,0.07594974167846463,2.7882351667437733,236.9999064687803
6567,aza:Aomori:02301014052,Aomori,0.13713,-0.102512,0.122249,-786.486833,0.9532619003580242,0.296069,0.398746,803.9363588578732,3.7108464023496253,0.21457500753553096,1.1276595758444454,0.19028330939029708,2.7142855464278557,246.9999031086868
6568,aza:Aomori:023010160,Aomori,0.128711,-0.0903,0.112121,-1493.384851,0.9628417686626246,0.26248,0.398096,1702.6848188459248,4.437668300455658,0.4782609791246986,32.999996673532635,0.01449337870146998,2.2999996053398153,68.9999677088396
6569,aza:Aomori:02301017035,Aomori,0.125791,-0.088972,-0.29415,-678.341256,0.9735574709313985,0.258279,0.396863,1039.0927324634567,5.144868669107523,0.4296676285919112,5.793102962525519,0.07416917980116804,2.715277610463028,390.99985686767684
6570,aza:Aomori:02301017036,Aomori,0.126111,-0.087404,-0.181261,-1161.490586,0.9694163775267155,0.254268,0.397565,5094.708579545454,2.559375624220724,0.40000010931926205,3.666666402941101,0.10909114860054978,2.749999851694066,109.99995165214564
6571,aza:Aomori:02301017037,Aomori,0.126487,-0.08725,-0.235294,-2447.683008,0.9674310528729912,0.253949,0.39784,6421.960312500001,3.0309046937378388,0.42156873683644663,7.166666037500319,0.05882397380410283,2.3720926680632357,101.99995470659127
6572,aza:Aomori:02301017038,Aomori,0.127268,-0.088002,-0.284679,-2124.088053,0.9651705940320553,0.256114,0.398043,2629.0700323547994,3.687312482369997,0.39869291977276605,3.3888886541665606,0.11764726345951947,2.781818050931235,152.99993573752786
6573,aza:Aomori:02301018038,Aomori,0.128397,-0.088422,-0.112127,-1638.998383,0.9608416773144591,0.257486,0.398564,1517.892069458321,3.0328606002210226,0.3541667758452448,5.666666194117798,0.06250042940756637,2.9999999885575384,47.99997642057717
6574,aza:Aomori:02301018044,Aomori,0.128855,-0.087839,-0.095978,-1167.683836,0.9577634067193409,0.256061,0.399057,1469.9001772437014,4.352876070442419,0.432624222894578,5.083332921691261,0.08510672024588473,2.311475021458139,140.99994010192978
6575,aza:Aomori:02301018045,Aomori,0.135377,-0.090652,0.207542,-435.023344,0.9350429527717073,0.265064,0.401913,435.3215952823511,4.06994016710192,0.3518519610233248,3.1666664551469275,0.1111113423866954,2.9999999885575384,161.99993249873228
6576,aza:Aomori:02301019047,Aomori,0.128479,-0.083813,0.15793,-820.703828,0.952568658729404,0.245182,0.400448,1008.4759955322472,3.2058659678572288,0.33018878835026155,4.374999662316181,0.07547207464997546,2.409090574152967,105.99995317519387
6577,aza:Aomori:02301019048,Aomori,0.134261,-0.084579,0.045617,-1070.82843,0.9281139021169221,0.24836,0.40408,1145.6034246771765,3.677906654719566,0.4125875219453113,4.916666272426537,0.0839164260347351,2.3833329842943063,142.99993937072227
6578,aza:Aomori:02301019049,Aomori,0.132144,-0.086083,0.068834,-711.97261,0.9400356946288145,0.252083,0.401883,639.3475930792943,3.5820588754911897,0.48571439529664495,16.99999834411907,0.028571996267031406,2.4999997148305932,34.99998205677903
